Sample,Unit,PeakChUnit,SpikesUnit,GoodChunks,GoodChunksList,WvfChunks,WvfChunksList,SpikesBlock,PercMissingSpikesBlock,MFRBlockHz,MeanAmpBlock,RPVBlock,FpBlockFancy,FpBlockSimple,ACGViolationRatio,WvfPeaksBlock,PeaksBlock_x,PeaksBlock_y,BigPkNegBlock,tf_MIFRBlockHz,tf_MedIsi,tf_ModeIsi,tf_Perc5Isi,tf_Entropy,tf_CV2Mean,tf_CV2Median,tf_CV,tf_Ir,tf_Lv,tf_LvR,tf_LcV,tf_Si,tf_skw,wf_MaxAmpNorm,wf_MaxAmp,wf_MaxAmpTime,wf_MinAmpNorm,wf_MinAmp,wf_MinAmpTime,wf_Duration,wf_PosHwDuration,wf_NegHwDuration,wf_Onset,wf_OnsetTime,wf_End,wf_EndTime,wf_Crossing,wf_CrossingTime,wf_Pk10,wf_Pk10Time,wf_Pk90,wf_Pk90Time,wf_Pk50,wf_Pk50Time1,wf_Pk50Time2,wf_Tr10,wf_Tr10Time,wf_Tr90,wf_Tr90Time,wf_Tr50,wf_Tr50Time1,wf_Tr50Time2,wf_PkTrRatio,wf_DepolarizationSlope,wf_RepolarizationSlope,wf_RecoverySlope,wf_RiseTime,wf_PosDecayTime,wf_FallTime,wf_NegDecayTime,wf_EndSlopeTau,key,ResponsiveUnit
19-11-04_YC037,9,17,105010,18,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",3,"[1, 2, 3]",104567,3,111.33,13.08,90,0.0,0.0,0.0,2,"[47, 41]","[72.872826, -299.45322]",1,151.363,0.008,0,0.003,6.73,0.562,0.511,0.607,0.609,0.344,66.506,-0.117,0.029,1.575,0.23537308,70.7,2.2,-1.0,-300.38,2.0,0.2,0.2678877342763122,0.1399999999999999,-0.043344494,1.83,0.010739408999999998,2.77,-0.0042596251007307045,2.1126875827651483,0.02353730797767639,2.1188386997260804,0.21183577179908752,2.153973744929888,0.11768653988838194,2.13,2.397887734276312,-0.1,2.0992359192295345,-0.9,2.0127559270160824,-0.5,1.93,2.07,0.235,-7.783516466399256,7.614018013046737,-0.6199392099014092,0.035135045203807724,0.08116130027391978,0.08647999221345204,0.09923591922953444,0.21103104203718026,19-11-04_YC037-9,-1
19-11-04_YC037,98,156,196020,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[11, 12, 13]",196020,0,180.67,13.98,25,0.0,0.0,0.0,2,"[41, 52]","[-398.23666, 16.719183]",1,199.626,0.005,0,0.004,6.511,0.238,0.16,0.381,0.244,0.081,19.17,-0.06,0.006,2.045,0.020558853,7.21,2.37,-1.0,-350.87,2.0,0.37,0.2119707964045836,0.23,-0.07074371,1.57,0.0010409633,3.8,-0.023469110570607687,2.2600997112902377,0.0020558852702379227,2.2677881014128176,0.018502967432141304,2.27960464269095,0.010279426351189613,2.3,2.5119707964045834,-0.1,2.214015417093896,-0.9,2.0321825585706863,-0.5,1.87,2.1,0.021,-3.879237535235648,3.3479989061348303,-0.06533708532035483,0.011816541278132586,0.10221189858718248,0.1818328585232094,0.2140154170938957,1.097564027777824,19-11-04_YC037-98,-1
19-11-04_YC036,104,83,6133,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 19, 18]",6133,6,6.24,18.8,119,,0.02,0.0,3,"[38, 47, 41]","[56.88857, 57.067074, -228.06047]",1,37.432,0.09,0,0.006,5.9270000000000005,1.012,1.016,1.321,1.391,1.023,24.803,-0.536,0.133,2.5380000000000003,0.27247209999999994,61.04,2.2,-1.0,-224.03,2.0,0.2,0.2562684146197234,0.09999999999999988,-0.014591508,1.5,0.013440088,2.9,0.0012947171043909964,2.105533965412158,0.02724721133708954,2.1114617125076682,0.24522490203380584,2.1605207311437504,0.1362360566854477,2.13,2.386268414619724,-0.1,2.0925109882036925,-0.9,2.0093492062165264,-0.5,1.93,2.03,0.272,-10.83790477597234,7.553465148577322,-0.7570870571419014,0.0490590186360822,0.08853828749233195,0.08316178198716617,0.09251098820369252,0.2088397876133814,19-11-04_YC036-104,-1
19-11-04_YC036,106,84,4936,3,"[0, 9, 18]",1,[0],733,23,10.21,10.66,0,0.0,0.0,0.0,3,"[37, 48, 41]","[25.546875, 33.28125, -110.15625]",1,24.825,0.058,0,0.013,5.562,0.7709999999999999,0.722,1.278,0.914,0.63,15.74,-0.35,0.064,3.286,0.33397,24.0,1.9,-1.0,-71.85,2.0,0.1,0.06999999999999984,0.1399999999999999,0.008580898,1.73,-0.006454695,2.67,0.0,1.919383208768028,0.03339700102806092,1.919383208768028,0.3005730092525482,1.869383208768028,0.16698500514030454,1.83,1.9,-0.1,2.05,-0.9,2.0,-0.5,1.93,2.07,0.334,-17.380124471477544,8.223304469070154,-0.34946202244045155,0.05000000000000005,0.01938320876802813,0.049999999999999815,-0.049999999999999815,0.21730388654573865,19-11-04_YC036-106,-1
19-11-04_YC036,109,85,3694,9,"[11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 19, 18]",3136,1,6.62,19.8,1,0.03,0.0,0.0,3,"[38, 45, 41]","[14.020499, 56.64061, -180.21803]",1,13.276,0.098,0,0.027000000000000003,6.314,0.723,0.674,0.96,0.833,0.555,7.965,-0.375,0.053,2.194,0.32399553,57.95,2.13,-1.0,-178.86,2.0,0.13,0.21835610407530348,0.09999999999999988,-0.013602585,1.5,0.019995732,2.4,-0.034743409177380336,2.0587566969866344,0.03239955306053162,2.060759825644668,0.29159597754478456,2.1173086150472398,0.16199776530265808,2.07,2.288356104075304,-0.1,2.0523509523056562,-0.9,2.0044622510180035,-0.5,1.93,2.03,0.324,-9.575408037825268,12.256341556022887,-1.2687500407406804,0.056548789402571575,0.0692401743553317,0.04788870128765277,0.05235095230565623,0.14105600605660454,19-11-04_YC036-109,-1
19-11-04_YC036,115,88,7358,6,"[14, 15, 16, 17, 18, 19]",3,"[17, 18, 19]",6069,21,19.11,12.36,99,,0.02,0.03,3,"[38, 48, 41]","[13.105469, 27.800781, -83.02539]",1,65.47399999999999,0.035,0,0.004,6.176,0.932,0.916,1.185,1.205,0.883,44.218,-0.361,0.104,2.121,0.36535776,29.4,2.23,-1.0,-80.46,2.0,0.23,0.2592095676556849,0.1399999999999999,-0.0058370284,1.7,0.021084422,2.87,0.014900625267848522,2.1180704829355648,0.03653577566146849,2.124987814597667,0.3288219809532166,2.18342363019653,0.18267887830734253,2.13,2.389209567655685,-0.1,2.1038135488676635,-0.9,2.0119177609076617,-0.5,1.93,2.07,0.365,-9.810690710068632,7.0075132306429335,-1.0491761778431483,0.0584358155988629,0.10501218540233292,0.09189578796000177,0.10381354886766347,0.17921419372854866,19-11-04_YC036-115,-1
19-11-04_YC036,123,97,6740,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[11, 12, 13]",6740,0,6.53,21.15,0,0.0,0.0,0.0,3,"[36, 47, 41]","[18.833908, 64.20551, -170.454]",1,13.771,0.097,0,0.026,6.102,0.71,0.647,1.051,0.821,0.542,7.762,-0.383,0.053,2.482,0.4221593,62.04,2.2,-1.0,-146.96,2.0,0.2,0.24506262216781186,0.1399999999999999,-0.025054911000000003,1.9,0.020472676,3.03,0.0022556629616750715,2.104720084755454,0.042215931415557864,2.1110211352268733,0.3799433827400208,2.1614298415410262,0.2110796570777893,2.13,2.375062622167812,-0.1,2.0948478377044064,-0.9,2.012044435404168,-0.5,1.93,2.07,0.422,-9.590691129844163,8.558674924773316,-1.2537158743450134,0.05040870631415295,0.08897886477312689,0.0828034023002382,0.0948478377044064,0.1928748824156848,19-11-04_YC036-123,-1
19-11-04_YC036,13,23,973,2,"[13, 19]",1,[13],139,18,1.39,10.12,0,0.0,0.0,0.0,2,"[40, 51]","[-99.20562, 11.738445]",1,76.064,0.042,0,0.004,4.044,1.244,1.587,1.852,2.384,1.561,24.443,-0.775,0.32,2.926,0.14463124,13.73,2.3,-1.0,-94.95,1.97,0.33,0.3847453677569535,0.17000000000000015,-0.016014956,1.83,0.010166192,3.03,-0.000482912937251459,2.2089812775428315,0.014463123679161072,2.2131467114399723,0.13016811311244966,2.256606261047648,0.07231561839580536,2.23,2.6147453677569534,-0.1,2.188120460840133,-0.9,2.0193047098377748,-0.5,1.93,2.1,0.145,-7.9846665455863475,4.273241720934714,-0.2741547898103149,0.04345954960767573,0.0868532885600275,0.16881575100235754,0.2181204608401328,0.2838966930833971,19-11-04_YC036-13,-1
19-11-04_YC036,145,115,18719,1,[19],1,[19],1721,26,30.21,9.28,2,0.02,0.0,0.01,4,"[32, 38, 8, 41]","[1.1425781, 23.384766, -4.4414062, -34.095703]",1,34.934,0.041,0,0.01,6.6560000000000015,0.7879999999999999,0.75,0.889,0.928,0.644,22.698,-0.269,0.064,1.6869999999999998,0.6960165,22.78,1.9,-1.0,-32.73,2.0,0.1,0.059999999999999824,0.059999999999999824,0.02020874,1.83,-0.08197846,3.07,0.0,1.9397205370775428,0.06960164904594422,1.9397205370775428,0.6264148414134979,1.8897205370775427,0.3480082452297211,1.87,1.93,-0.1,2.05,-0.9,2.0,-0.5,1.97,2.03,0.696,-20.233605640965518,6.845878858815179,-0.132996410996254,0.05000000000000005,0.03972053707754286,0.049999999999999815,-0.049999999999999815,0.059561755802384965,19-11-04_YC036-145,-1
19-11-04_YC036,162,127,26945,10,"[4, 8, 9, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 18, 19]",24730,11,60.73,11.51,12,0.01,0.0,0.0,3,"[38, 46, 41]","[16.699219, 31.269531, -115.55859]",1,75.55,0.015,0,0.006999999999999999,6.337999999999999,0.551,0.487,0.6729999999999999,0.601,0.341,31.521,-0.13699999999999998,0.03,2.226,0.28855565,33.3,2.17,-1.0,-115.41,2.0,0.17,0.1864057299311681,0.09999999999999988,-0.008459221999999999,1.83,0.01538437,2.47,-0.013133964436732535,2.084388716383476,0.02885556519031525,2.0877573416093305,0.25970008671283723,2.133176949412539,0.14427782595157626,2.1,2.286405729931168,-0.1,2.0744854795088368,-0.9,2.006616246724684,-0.5,1.93,2.03,0.289,-9.819470872700006,9.648851445797597,-1.010310339227199,0.04541960780320853,0.08224265839066948,0.06786923278415324,0.07448547950883723,0.11254889833494597,19-11-04_YC036-162,-1
19-11-04_YC036,178,134,77007,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[1, 0, 2]",77007,0,68.25,17.73,10,0.0,0.0,0.0,2,"[47, 40]","[37.43164, -133.9668]",1,75.204,0.014,0,0.009000000000000001,6.683,0.282,0.231,0.349,0.289,0.097,10.334,-0.073,0.006999999999999999,1.699,0.29559982,36.14,2.23,-1.0,-122.25,1.97,0.26,0.2845013099771365,0.19999999999999973,-0.019961607,1.5,0.015710731999999998,2.67,0.019684010016876863,2.1141969729167243,0.02955998182296753,2.122362701236479,0.2660398364067077,2.1659426031130207,0.14779990911483765,2.13,2.4145013099771364,-0.1,2.097888567137874,-0.9,2.0033428422864206,-0.5,1.87,2.07,0.29600000000000004,-5.85999989817883,6.304076808870912,-0.8313517687833488,0.043579901876541705,0.10763729876352104,0.09454572485145407,0.12788856713787464,0.17703484275712067,19-11-04_YC036-178,-1
19-11-04_YC036,185,154,8948,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[14, 15, 16]",8948,4,10.05,11.76,32,0.4,0.0,0.01,3,"[39, 46, 41]","[8.539382, 16.76459, -116.33367]",1,47.813,0.046,0,0.006,5.3420000000000005,0.6659999999999999,0.556,1.46,0.792,0.515,19.704,-0.423,0.054000000000000006,2.841,0.16035031,18.05,2.17,-1.0,-112.55,2.0,0.17,0.1910526175034195,0.115,-0.008448779,1.87,0.008316421,2.43,0.008244207516167628,2.1004247914844925,0.016035030782222747,2.103687529916144,0.14431527704000474,2.129551127248132,0.08017515391111374,2.13,2.3210526175034194,-0.1,2.0880928240301704,-0.9,2.0089060904480927,-0.5,1.97,2.085,0.16,-7.564031568802768,8.956202329733427,-0.589432446228008,0.025863597331988508,0.0663124700838571,0.07918673358207773,0.08809282403017038,0.13789751610489642,19-11-04_YC036-185,-1
19-11-04_YC036,197,148,42817,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[16, 17, 18]",42817,3,40.94,15.46,1345,,0.03,0.0,3,"[38, 48, 41]","[16.085938, 37.710938, -182.05273]",1,112.042,0.018000000000000002,0,0.002,6.66,0.931,0.914,0.893,1.187,0.877,83.57799999999997,-0.247,0.1,1.551,0.22199409,39.74,2.23,-1.0,-179.0,2.0,0.23,0.2009688357325694,0.09999999999999988,-0.017591838000000002,1.83,0.011126421,2.63,-0.00022321682034469326,2.115726827135745,0.0221994087100029,2.120041698571735,0.1997946783900261,2.19546633937449,0.1109970435500145,2.13,2.3309688357325693,-0.1,2.096414263734228,-0.9,2.007198847306764,-0.5,1.93,2.03,0.222,-9.36143714456987,5.820013792548747,-0.6592414181603279,0.0754246408027548,0.1099583014282648,0.08921541642746389,0.09641426373422757,0.11799468636043585,19-11-04_YC036-197,-1
19-11-04_YC036,202,149,10183,10,"[0, 1, 2, 3, 4, 5, 10, 11, 12, 15]",1,[15],7396,19,23.07,10.03,10,0.06,0.0,0.0,3,"[32, 47, 41]","[10.621044, 30.73576, -55.270966]",1,63.12300000000001,0.031,0,0.004,4.879,0.904,0.861,1.775,1.175,0.843,43.835,-0.349,0.101,4.3610000000000015,0.8075551999999999,39.58,2.2,-1.0,-49.01,1.97,0.23,0.19155152998828484,0.15500000000000005,-0.06501689599999999,1.47,0.04167283,2.67,-0.010580119096064544,2.091266864837131,0.08075551986694336,2.0990341763357945,0.7267996788024903,2.1675206853429523,0.4037775993347168,2.13,2.3215515299882847,-0.1,2.0842642721984554,-0.9,2.009171402192801,-0.5,1.93,2.085,0.8079999999999999,-8.983600602067762,9.441994089333964,-3.1246023674926917,0.0684865090071578,0.1009658236642057,0.07509287000565434,0.11426427219845547,0.11526747986014925,19-11-04_YC036-202,-1
19-11-04_YC036,203,150,11798,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[13, 14, 15]",11798,9,10.49,13.95,3,0.01,0.0,0.02,2,"[50, 40]","[72.82031, -98.71875]",1,19.029,0.073,0,0.019,6.933,0.685,0.639,0.759,0.7759999999999999,0.5,10.63,-0.297,0.046,1.3,0.8606228000000001,76.48,2.3,-1.0,-88.87,2.0,0.3,0.3190857817485697,0.30000000000000004,-0.047075737,1.67,0.041368514,2.8,-0.0044496378751020535,2.1475552417840187,0.08606228232383728,2.157078875128155,0.7745605409145355,2.249108196466997,0.4303114116191864,2.2,2.51908578174857,-0.1,2.13598977116794,-0.9,2.0302938759877143,-0.5,1.8,2.1,0.861,-1.832545818863335,7.47582923941513,-2.129757536567136,0.09202932133884234,0.14292112487184472,0.10569589518022536,0.13598977116793964,0.215740956575408,19-11-04_YC036-203,-1
19-11-04_YC036,205,154,19306,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[1, 2, 3]",19306,5,17.08,12.83,14,0.02,0.0,0.02,2,"[53, 42]","[49.84375, -89.49805]",1,30.581,0.046,0,0.011,6.984,0.628,0.575,0.745,0.696,0.425,15.448,-0.248,0.038,1.3119999999999998,0.6541715,54.77,2.4,-1.0,-83.72,2.03,0.37,0.3034604808404091,0.27,-0.09303143,1.73,0.025028361,2.87,0.012842918662338984,2.2397293313892472,0.06541715264320372,2.2497247506942664,0.5887543737888337,2.348606595693087,0.3270857632160187,2.3,2.603460480840409,-0.1,2.2229777706157186,-0.9,2.097015857398847,-0.5,1.9,2.17,0.654,-3.9383624062870037,5.502733810768494,-1.7003569090779207,0.09888184499882068,0.15027524930573355,0.12596191321687167,0.19297777061571875,0.19135758630448726,19-11-04_YC036-205,-1
19-11-04_YC036,209,156,15472,2,"[17, 18]",2,"[17, 18]",3204,25,31.25,12.09,55,,0.02,0.01,3,"[38, 48, 41]","[6.1347656, 23.185547, -138.10254]",1,58.214,0.032,0,0.005,5.875,0.828,0.78,1.339,1.02,0.721,37.533,-0.342,0.079,2.657,0.21889067,29.6,2.23,-1.0,-135.21,2.0,0.23,0.16752046101512394,0.1399999999999999,-0.011423218,1.73,0.008848908,2.4,0.006909709591220711,2.1198818957121204,0.021889066696167,2.126022687140713,0.19700160026550287,2.183846526225749,0.10944533348083496,2.13,2.297520461015124,-0.1,2.1003159638511777,-0.9,2.009100244051405,-0.5,1.93,2.07,0.219,-8.791583340492231,6.0342346176599335,-0.8861799493021251,0.05782383908503608,0.10397731285928692,0.09121571979977272,0.10031596385117768,-0.6758966013891531,19-11-04_YC036-209,-1
19-11-04_YC036,212,158,36263,18,"[0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[13, 14, 15]",33118,7,37.8,13.87,183,0.1,0.01,0.0,3,"[37, 47, 40]","[8.412109, 23.171875, -151.76367]",1,88.85600000000002,0.018000000000000002,0,0.003,6.172999999999999,0.8270000000000001,0.792,1.0490000000000002,1.003,0.711,61.488,-0.234,0.075,2.441,0.15517123,20.88,2.2,-1.0,-134.57,2.0,0.2,0.2237218423924245,0.09999999999999988,-0.010381803,1.8,0.009995824,2.53,-0.0007351065608108552,2.0958861548961165,0.01551712304353714,2.099851716615901,0.13965410739183426,2.180106699020821,0.0775856152176857,2.13,2.3537218423924244,-0.1,2.07864948456009,-0.9,2.006334374554796,-0.5,1.93,2.03,0.155,-9.319068586296877,6.506683837535187,-0.4601702180759602,0.08025498240492013,0.1001482833840992,0.07231511000529389,0.0786494845600898,0.14758467395857228,19-11-04_YC036-212,-1
19-11-04_YC036,213,158,5582,10,"[3, 7, 12, 13, 14, 15, 16, 17, 18, 19]",1,[3],4841,8,11.19,11.75,2,0.03,0.0,0.0,2,"[47, 40]","[83.203125, -171.09375]",1,23.945,0.065,0,0.012,5.794,0.7340000000000001,0.6679999999999999,1.161,0.866,0.584,14.637,-0.354,0.059,2.958,0.25715646,19.4,2.2,-1.0,-75.45,1.97,0.23,0.17013400728677608,0.15500000000000005,-0.022607384,1.6,0.01583124,2.5,-0.003060533186251546,2.0994424836050056,0.02571564614772797,2.1066545122250715,0.2314408153295517,2.1476696795807038,0.12857823073863986,2.13,2.300134007286776,-0.1,2.086503882675653,-0.9,2.00301674798004,-0.5,1.93,2.085,0.257,-7.061949855615874,6.885008807776716,-0.8103258976333841,0.041015167355632265,0.09334548777492868,0.0834871346956132,0.11650388267565305,-0.512845547044474,19-11-04_YC036-213,-1
19-11-04_YC036,215,160,20433,12,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",2,"[10, 11]",16383,4,25.92,16.39,591,,0.04,0.0,3,"[37, 49, 41]","[11.118164, 5.727539, -54.56836]",1,35.718,0.061,0,0.006999999999999999,6.249,0.92,0.908,1.16,1.173,0.857,25.68,-0.416,0.098,2.2,0.3085333,20.79,1.87,-1.0,-67.37,2.0,0.13,0.06999999999999984,0.1399999999999999,0.04693333,1.8,0.011507692,2.73,-0.005238975947098483,1.9020481325634928,0.030853331089019775,1.9020481325634928,0.277679979801178,1.8370481325634929,0.15426665544509888,1.83,1.9,-0.1,1.9067865215229767,-0.9,1.9444172058492801,-0.5,1.93,2.07,0.309,-13.783443611982767,7.649501066504816,-0.4853568293831566,0.06499999999999995,0.03204813256349248,0.03763068432630301,0.09321347847702288,0.06145069904702756,19-11-04_YC036-215,-1
19-11-04_YC036,223,166,509,6,"[12, 13, 14, 17, 18, 19]",3,"[17, 19, 18]",177,15,0.55,12.45,3,,0.02,0.0,3,"[39, 46, 42]","[22.343834, 45.015095, -110.25504]",1,20.873,0.424,0,0.028,4.829,1.241,1.487,1.607,2.03,1.453,7.061,-2.283,0.24,2.316,0.4751624,50.14,2.17,-1.0,-105.52,2.03,0.14,0.11547132746600974,0.06999999999999984,-0.028189197000000006,1.67,0.024474634,2.5,-0.005742365626076121,2.1077632252725444,0.04751623868942261,2.1104324184204075,0.42764614820480346,2.147737996150173,0.23758119344711304,2.13,2.2454713274660096,-0.1,2.1006513084695535,-0.9,2.038556021534357,-0.5,2.0,2.07,0.475,-9.889118575351146,12.964617886227536,-1.2460355064436863,0.037305577729765727,0.05956758157959241,0.062095286935196274,0.0706513084695537,0.10377687361780344,19-11-04_YC036-223,-1
19-11-04_YC036,226,165,3294,19,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19]",3,"[5, 6, 7]",3197,0,3.77,18.93,7,,0.0,0.0,3,"[37, 47, 41]","[59.51836, 64.833984, -181.77773]",1,84.352,0.047,0,0.002,4.504,0.833,0.728,2.046,1.111,0.7759999999999999,32.444,-0.654,0.099,3.0,0.8613351,45.34,1.87,-1.0,-52.64,1.97,0.1,0.09999999999999988,0.09999999999999988,0.047062248,1.57,-0.008795166,2.73,0.0,1.9179575452576008,0.08613350987434387,1.9179575452576008,0.7752015888690948,1.8679575452576007,0.43066754937171936,1.8,1.9,-0.1,2.02,-0.9,1.97,-0.5,1.93,2.03,0.861,-19.896952807903357,10.460081547771614,-1.8143270783594023,0.05000000000000005,0.04795754525760065,0.05000000000000005,-0.05000000000000005,-1.5012041370174356,19-11-04_YC036-226,-1
19-11-04_YC036,227,168,4558,2,"[11, 15]",1,[15],65,21,0.57,10.56,0,0.0,0.0,0.0,3,"[38, 47, 41]","[21.961805, 30.555555, -58.854168]",1,20.173,0.085,0,0.014,5.271,0.887,0.8759999999999999,1.61,1.097,0.7959999999999999,14.632,-0.504,0.086,3.29,0.4715143,33.57,2.23,-1.0,-71.19,2.0,0.23,0.24604318796432656,0.09999999999999988,0.03196066,1.5,0.023267195,3.17,0.017150869427645626,2.115749889432199,0.04715143144130707,2.1230998745581937,0.4243628829717636,2.1787349301664567,0.2357571572065353,2.13,2.3760431879643265,-0.1,2.103399883022134,-0.9,2.0224482300464603,-0.5,1.97,2.07,0.472,-8.85554789514333,7.890642981363242,-1.5005614118259931,0.055635055608262984,0.10690012544180627,0.08095165297567375,0.1033998830221341,0.16447597897039662,19-11-04_YC036-227,-1
19-11-04_YC036,228,171,31516,9,"[11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[12, 13, 14]",27555,17,53.7,8.68,14,0.01,0.0,0.0,3,"[38, 48, 41]","[3.5625, 20.294922, -92.2207]",1,66.993,0.017,0,0.006999999999999999,5.3610000000000015,0.593,0.53,1.032,0.6559999999999999,0.389,28.489,-0.168,0.035,3.962,0.34546846,22.88,2.27,-1.0,-66.24,1.97,0.3,0.2581470361751763,0.15000000000000013,-0.030796664,1.5,0.014631397,2.5,0.008807570140438675,2.090378252574918,0.03454684615135193,2.0972137428141697,0.3109216153621674,2.1671845021580847,0.17273423075675964,2.13,2.388147036175176,-0.1,2.076355073733876,-0.9,1.985712843681836,-0.5,1.9403782525749185,2.090378252574918,0.345,-11.95895414094666,7.030431619077397,-1.325357506497301,0.0699707593439145,0.17278625718582985,0.09064223005203977,0.10635507373387587,-0.4701625717948041,19-11-04_YC036-228,-1
19-11-04_YC036,237,171,5903,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[4, 5, 6]",5903,0,5.67,20.11,18,,0.0,0.0,3,"[37, 48, 41]","[27.658869, 20.70732, -118.65667]",1,42.088,0.09,0,0.005,6.223,0.981,0.972,1.235,1.34,0.974,26.304,-0.5770000000000001,0.126,1.926,1.1733595,46.97,1.87,-1.0,-40.03,2.0,0.13,0.09999999999999988,0.059999999999999824,0.02713752,1.73,-0.12643665,2.67,-0.00020787090662632848,1.9298421055716284,0.1173359513282776,1.9298421055716284,1.0560235619544984,1.8648421055716284,0.5866797566413879,1.8,1.9,-0.1,2.065,-0.9,2.0,-0.5,1.97,2.03,1.173,-20.6549021770506,10.456818994475807,-2.047617841842475,0.06499999999999995,0.05984210557162827,0.06499999999999995,-0.06499999999999995,2.353687186720141,19-11-04_YC036-237,-1
19-11-04_YC036,250,188,8948,7,"[5, 13, 14, 15, 16, 17, 18]",2,"[13, 14]",6129,18,17.83,11.17,3,0.02,0.0,0.01,3,"[38, 55, 40]","[12.881836, 8.586914, -56.373047]",1,33.318000000000005,0.042,0,0.011,6.809,0.7490000000000001,0.703,0.804,0.8690000000000001,0.588,20.906,-0.252,0.057,1.496,0.26993063,14.81,1.9,-1.0,-54.88,1.97,0.07,0.029999999999999805,0.1399999999999999,0.015293434,1.77,0.082147755,2.97,0.0,1.913857967611489,0.02699306309223175,1.913857967611489,0.2429375678300857,1.8788579676114887,0.13496531546115875,1.87,1.9,-0.1,2.103,-0.9,1.97,-0.5,1.93,2.07,0.27,-19.47837074597675,6.510373398716192,-0.3060842338595292,0.03499999999999992,0.013857967611489164,0.1329999999999998,-0.1329999999999998,0.07804574116647607,19-11-04_YC036-250,-1
19-11-04_YC036,255,192,10794,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",3,"[3, 4, 5]",8805,0,16.15,13.59,13,0.05,0.0,0.02,3,"[9, 38, 41]","[-0.5800781, 3.3613281, -15.90625]",1,31.441,0.05,0,0.01,6.018,0.7809999999999999,0.733,1.052,0.93,0.645,20.852,-0.305,0.066,2.7060000000000004,0.27272198,4.19,1.9,-1.0,-15.37,2.0,0.1,0.029999999999999805,0.09999999999999988,-0.0070286295,1.83,-0.15090695,2.73,0.0,1.9234366831797776,0.027272197604179385,1.9234366831797776,0.24544977843761445,1.8734366831797773,0.1363609880208969,1.87,1.9,-0.1,2.05,-0.9,2.0,-0.5,1.97,2.07,0.273,-13.802778427614939,7.0498111483814965,-0.4703409939648981,0.05000000000000005,0.02343668317977788,0.049999999999999815,-0.049999999999999815,1.6530476695553729,19-11-04_YC036-255,-1
19-11-04_YC036,257,192,12267,12,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[14, 15, 16]",9622,5,15.94,21.39,165,,0.02,0.0,3,"[36, 52, 43]","[10.316406, 1.6523438, -12.292969]",1,96.633,0.033,0,0.002,5.7189999999999985,1.11,1.172,1.411,1.62,1.199,59.223,-0.468,0.16899999999999998,2.166,0.9174503,9.91,1.83,-1.0,-10.8,2.07,0.24,0.1299999999999999,0.20000000000000007,0.070592314,1.73,-0.23245268,2.87,0.04039301876011425,1.9581886156876425,0.09174503087997438,1.9581886156876425,0.8257052779197693,1.8381886156876424,0.4587251543998718,1.77,1.9,-0.1,2.19,-0.9,2.07,-0.5,2.0,2.2,0.917,-8.602603819713156,4.36432065762879,-1.2437290213606829,0.1200000000000001,0.1281886156876424,0.1200000000000001,-0.1200000000000001,5.9481245972453385,19-11-04_YC036-257,-1
