"ACG_0","ACG_1","ACG_2","ACG_3","ACG_4","ACG_5","ACG_6","ACG_7","ACG_8","ACG_9","ACG_10","ACG_11","ACG_12","ACG_13","ACG_14","ACG_15","ACG_16","ACG_17","ACG_18","ACG_19","ACG_20","ACG_21","ACG_22","ACG_23","ACG_24","ACG_25","ACG_26","ACG_27","ACG_28","ACG_29","ACG_30","ACG_31","ACG_32","ACG_33","ACG_34","ACG_35","ACG_36","ACG_37","ACG_38","ACG_39","ACG_40","ACG_41","ACG_42","ACG_43","ACG_44","ACG_45","ACG_46","ACG_47","ACG_48","ACG_49","ACG_50","ACG_51","ACG_52","ACG_53","ACG_54","ACG_55","ACG_56","ACG_57","ACG_58","ACG_59","ACG_60","ACG_61","ACG_62","ACG_63","ACG_64","ACG_65","ACG_66","ACG_67","ACG_68","ACG_69","ACG_70","ACG_71","ACG_72","ACG_73","ACG_74","ACG_75","ACG_76","ACG_77","ACG_78","ACG_79","ACG_81","ACG_82","ACG_83","ACG_84","ACG_85","ACG_86","ACG_87","ACG_88","ACG_89","ACG_90","ACG_91","ACG_92","ACG_93","ACG_94","ACG_95","ACG_96","ACG_97","ACG_98","ACG_99","ACG_100","ACG_101","ACG_102","ACG_103","ACG_104","ACG_105","ACG_106","ACG_107","ACG_108","ACG_109","ACG_110","ACG_111","ACG_112","ACG_113","ACG_114","ACG_115","ACG_116","ACG_117","ACG_118","ACG_119","ACG_120","ACG_121","ACG_122","ACG_123","ACG_124","ACG_125","ACG_126","ACG_127","ACG_128","ACG_129","ACG_130","ACG_131","ACG_132","ACG_133","ACG_134","ACG_135","ACG_136","ACG_137","ACG_138","ACG_139","ACG_140","ACG_141","ACG_142","ACG_143","ACG_144","ACG_145","ACG_146","ACG_147","ACG_148","ACG_149","ACG_150","ACG_151","ACG_152","ACG_153","ACG_154","ACG_155","ACG_156","ACG_157","ACG_158","ACG_159","ACG_160","RefPeriod","Sample","Unit","ClusterACG"
0.745599751880282,0.743273629526247,0.741180119407614,0.752733193765992,0.754361479413817,0.747615724587113,0.741412731643018,0.753120880824998,0.754361479413817,0.747150500116306,0.741955493525626,0.748623710940529,0.74350624176165,0.755369465767233,0.739474296347988,0.749709234705746,0.747925874234318,0.757307901062263,0.747305574939909,0.752733193765992,0.763200744359153,0.737070636582151,0.754904241296426,0.749476622470342,0.747925874234318,0.748080949057921,0.750251996588354,0.751104908118167,0.7597115608281,0.746607738233698,0.75195781964798,0.749554159882143,0.757618050709467,0.748313561293324,0.752965806001396,0.753741180119408,0.761417383887726,0.761184771652322,0.749709234705746,0.749786772117547,0.744514228115066,0.753508567884004,0.757307901062263,0.744591765526867,0.749476622470342,0.756765139179654,0.745289602233077,0.758858649298287,0.771807397069086,0.761572458711328,0.764131193300768,0.769868961774056,0.768395750949833,0.773280607893309,0.768240676126231,0.760099247887106,0.753508567884004,0.72404435139955,0.713809413041793,0.693727223385283,0.695898270915717,0.707451345274095,0.717996433279057,0.752965806001396,0.801039001318136,0.859424672404435,0.911219663487633,0.934325812204389,0.996200666821742,1,0.921687214080794,0.740172133054199,0.512909979064899,0.329921687214081,0.188570985500504,0.0862216019229278,0.0192292781266961,0.00752112894471583,0.00434209506086687,0.00829650306272777,0.00829650306272777,0.00434209506086687,0.00752112894471583,0.0192292781266961,0.0862216019229278,0.188570985500504,0.329921687214081,0.512909979064899,0.740172133054199,0.921687214080794,1,0.996200666821742,0.934325812204389,0.911219663487633,0.859424672404435,0.801039001318136,0.752965806001396,0.717996433279057,0.707451345274095,0.695898270915717,0.693727223385283,0.713809413041793,0.72404435139955,0.753508567884004,0.760099247887106,0.768240676126231,0.773280607893309,0.768395750949833,0.769868961774056,0.764131193300768,0.761572458711328,0.771807397069086,0.758858649298287,0.745289602233077,0.756765139179654,0.749476622470342,0.744591765526867,0.757307901062263,0.753508567884004,0.744514228115066,0.749786772117547,0.749709234705746,0.761184771652322,0.761417383887726,0.753741180119408,0.752965806001396,0.748313561293324,0.757618050709467,0.749554159882143,0.75195781964798,0.746607738233698,0.7597115608281,0.751104908118167,0.750251996588354,0.748080949057921,0.747925874234318,0.749476622470342,0.754904241296426,0.737070636582151,0.763200744359153,0.752733193765992,0.747305574939909,0.757307901062263,0.747925874234318,0.749709234705746,0.739474296347988,0.755369465767233,0.74350624176165,0.748623710940529,0.741955493525626,0.747150500116306,0.754361479413817,0.753120880824998,0.741412731643018,0.747615724587113,0.754361479413817,0.752733193765992,0.741180119407614,0.743273629526247,0.745599751880282,0,"19-10-01_YC017_probe1","161",4
0.802660753880266,0.864745011086475,0.917960088691796,0.953436807095344,0.926829268292683,0.951219512195122,0.873614190687361,0.944567627494457,0.886917960088692,0.951219512195122,0.953436807095344,1,0.951219512195122,0.944567627494457,0.971175166297118,0.902439024390244,0.931263858093126,0.991130820399113,0.944567627494457,0.93569844789357,0.904656319290466,0.873614190687361,0.882483370288248,0.838137472283814,0.807095343680709,0.895787139689579,0.815964523281596,0.862527716186253,0.822616407982262,0.787139689578714,0.851441241685144,0.638580931263858,0.609756097560976,0.634146341463415,0.620842572062084,0.57649667405765,0.52549889135255,0.476718403547672,0.456762749445676,0.481152993348115,0.450110864745011,0.443458980044346,0.401330376940133,0.414634146341463,0.354767184035477,0.403547671840355,0.365853658536585,0.319290465631929,0.361419068736142,0.305986696230599,0.314855875831486,0.283813747228381,0.272727272727273,0.290465631929047,0.277161862527716,0.266075388026608,0.219512195121951,0.210643015521064,0.203991130820399,0.157427937915743,0.159645232815965,0.148558758314856,0.152993348115299,0.150776053215078,0.106430155210643,0.0798226164079823,0.0886917960088692,0.0554323725055432,0.0310421286031042,0.0266075388026608,0.0199556541019956,0.0110864745011086,0.00665188470066519,0.00886917960088692,0.0133037694013304,0.0199556541019956,0.0199556541019956,0.0266075388026608,0.00221729490022173,0.00221729490022173,0.00221729490022173,0.00221729490022173,0.0266075388026608,0.0199556541019956,0.0199556541019956,0.0133037694013304,0.00886917960088692,0.00665188470066519,0.0110864745011086,0.0199556541019956,0.0266075388026608,0.0310421286031042,0.0554323725055432,0.0886917960088692,0.0798226164079823,0.106430155210643,0.150776053215078,0.152993348115299,0.148558758314856,0.159645232815965,0.157427937915743,0.203991130820399,0.210643015521064,0.219512195121951,0.266075388026608,0.277161862527716,0.290465631929047,0.272727272727273,0.283813747228381,0.314855875831486,0.305986696230599,0.361419068736142,0.319290465631929,0.365853658536585,0.403547671840355,0.354767184035477,0.414634146341463,0.401330376940133,0.443458980044346,0.450110864745011,0.481152993348115,0.456762749445676,0.476718403547672,0.52549889135255,0.57649667405765,0.620842572062084,0.634146341463415,0.609756097560976,0.638580931263858,0.851441241685144,0.787139689578714,0.822616407982262,0.862527716186253,0.815964523281596,0.895787139689579,0.807095343680709,0.838137472283814,0.882483370288248,0.873614190687361,0.904656319290466,0.93569844789357,0.944567627494457,0.991130820399113,0.931263858093126,0.902439024390244,0.971175166297118,0.944567627494457,0.951219512195122,1,0.953436807095344,0.951219512195122,0.886917960088692,0.944567627494457,0.873614190687361,0.951219512195122,0.926829268292683,0.953436807095344,0.917960088691796,0.864745011086475,0.802660753880266,0,"19-10-01_YC017_probe1","175",1
0.876923076923077,0.945562130177515,0.920710059171598,0.937278106508876,0.919526627218935,0.952662721893491,0.938461538461539,0.982248520710059,0.920710059171598,0.90887573964497,0.972781065088758,0.945562130177515,0.982248520710059,0.939644970414201,0.928994082840237,0.951479289940828,0.984615384615385,0.899408284023669,0.962130177514793,0.932544378698225,0.964497041420118,0.876923076923077,0.92189349112426,0.939644970414201,0.939644970414201,0.911242603550296,0.92189349112426,0.9301775147929,0.925443786982249,0.963313609467456,0.968047337278106,0.978698224852071,0.975147928994083,0.944378698224852,1,0.965680473372781,0.97396449704142,0.927810650887574,0.927810650887574,0.894674556213018,0.92189349112426,0.862721893491124,0.863905325443787,0.762130177514793,0.847337278106509,0.731360946745562,0.737278106508876,0.720710059171598,0.674556213017751,0.701775147928994,0.78698224852071,0.688757396449704,0.714792899408284,0.744378698224852,0.751479289940828,0.713609467455621,0.733727810650888,0.815384615384615,0.810650887573965,0.728994082840237,0.630769230769231,0.549112426035503,0.532544378698225,0.475739644970414,0.377514792899408,0.32189349112426,0.299408284023669,0.269822485207101,0.25207100591716,0.235502958579882,0.23905325443787,0.202366863905325,0.178698224852071,0.137278106508876,0.140828402366864,0.085207100591716,0.0757396449704142,0.100591715976331,0.0520710059171598,0,0,0.0520710059171598,0.100591715976331,0.0757396449704142,0.085207100591716,0.140828402366864,0.137278106508876,0.178698224852071,0.202366863905325,0.23905325443787,0.235502958579882,0.25207100591716,0.269822485207101,0.299408284023669,0.32189349112426,0.377514792899408,0.475739644970414,0.532544378698225,0.549112426035503,0.630769230769231,0.728994082840237,0.810650887573965,0.815384615384615,0.733727810650888,0.713609467455621,0.751479289940828,0.744378698224852,0.714792899408284,0.688757396449704,0.78698224852071,0.701775147928994,0.674556213017751,0.720710059171598,0.737278106508876,0.731360946745562,0.847337278106509,0.762130177514793,0.863905325443787,0.862721893491124,0.92189349112426,0.894674556213018,0.927810650887574,0.927810650887574,0.97396449704142,0.965680473372781,1,0.944378698224852,0.975147928994083,0.978698224852071,0.968047337278106,0.963313609467456,0.925443786982249,0.9301775147929,0.92189349112426,0.911242603550296,0.939644970414201,0.939644970414201,0.92189349112426,0.876923076923077,0.964497041420118,0.932544378698225,0.962130177514793,0.899408284023669,0.984615384615385,0.951479289940828,0.928994082840237,0.939644970414201,0.982248520710059,0.945562130177515,0.972781065088758,0.90887573964497,0.920710059171598,0.982248520710059,0.938461538461539,0.952662721893491,0.919526627218935,0.937278106508876,0.920710059171598,0.945562130177515,0.876923076923077,0,"19-10-01_YC017_probe1","186",3
0.924821002386635,0.91527446300716,0.899164677804296,0.932577565632458,0.933174224343675,0.924224343675418,0.902147971360382,0.90035799522673,0.9236276849642,0.93436754176611,0.939140811455847,0.91945107398568,0.866348448687351,0.917661097852028,0.867541766109785,0.87708830548926,0.856801909307876,0.905131264916468,0.923031026252983,0.894988066825776,0.866945107398568,0.954057279236277,0.940334128878282,0.913484486873508,0.939737470167064,0.909307875894988,0.924224343675418,0.916467780429594,0.880668257756563,0.936754176610978,0.85799522673031,0.874701670644391,0.845465393794749,0.853221957040573,0.840095465393795,0.862171837708831,0.829355608591885,0.852625298329356,0.927207637231504,0.890214797136038,0.926014319809069,0.936157517899761,0.920047732696897,0.955250596658711,0.980310262529833,0.971360381861575,0.964200477326969,0.97673031026253,0.900954653937947,0.911694510739857,0.982100238663484,0.932577565632458,0.990453460620525,0.992840095465394,1,0.967780429594272,0.900954653937947,0.983890214797136,0.937947494033413,0.914677804295943,0.87291169451074,0.829355608591885,0.761933174224344,0.705250596658711,0.630071599045346,0.592482100238663,0.535799522673031,0.455847255369928,0.316825775656325,0.138424821002387,0.0525059665871122,0.0155131264916468,0.00596658711217184,0.00477326968973747,0.0035799522673031,0.00238663484486874,0,0,0,0,0,0,0,0,0.00238663484486874,0.0035799522673031,0.00477326968973747,0.00596658711217184,0.0155131264916468,0.0525059665871122,0.138424821002387,0.316825775656325,0.455847255369928,0.535799522673031,0.592482100238663,0.630071599045346,0.705250596658711,0.761933174224344,0.829355608591885,0.87291169451074,0.914677804295943,0.937947494033413,0.983890214797136,0.900954653937947,0.967780429594272,1,0.992840095465394,0.990453460620525,0.932577565632458,0.982100238663484,0.911694510739857,0.900954653937947,0.97673031026253,0.964200477326969,0.971360381861575,0.980310262529833,0.955250596658711,0.920047732696897,0.936157517899761,0.926014319809069,0.890214797136038,0.927207637231504,0.852625298329356,0.829355608591885,0.862171837708831,0.840095465393795,0.853221957040573,0.845465393794749,0.874701670644391,0.85799522673031,0.936754176610978,0.880668257756563,0.916467780429594,0.924224343675418,0.909307875894988,0.939737470167064,0.913484486873508,0.940334128878282,0.954057279236277,0.866945107398568,0.894988066825776,0.923031026252983,0.905131264916468,0.856801909307876,0.87708830548926,0.867541766109785,0.917661097852028,0.866348448687351,0.91945107398568,0.939140811455847,0.93436754176611,0.9236276849642,0.90035799522673,0.902147971360382,0.924224343675418,0.933174224343675,0.932577565632458,0.899164677804296,0.91527446300716,0.924821002386635,0,"19-10-01_YC017_probe1","192",3
0.950819672131148,0.937704918032787,0.888524590163934,0.934426229508197,0.888524590163934,0.99344262295082,0.934426229508197,0.872131147540984,0.862295081967213,0.898360655737705,0.944262295081967,0.921311475409836,0.927868852459016,0.944262295081967,0.940983606557377,1,0.921311475409836,0.816393442622951,0.898360655737705,0.914754098360656,0.790163934426229,0.891803278688524,0.816393442622951,0.842622950819672,0.80327868852459,0.786885245901639,0.704918032786885,0.786885245901639,0.852459016393443,0.760655737704918,0.754098360655738,0.724590163934426,0.649180327868852,0.760655737704918,0.737704918032787,0.701639344262295,0.616393442622951,0.629508196721311,0.583606557377049,0.698360655737705,0.688524590163934,0.570491803278688,0.678688524590164,0.59672131147541,0.685245901639344,0.550819672131147,0.613114754098361,0.622950819672131,0.508196721311475,0.501639344262295,0.508196721311475,0.462295081967213,0.531147540983607,0.570491803278688,0.491803278688525,0.501639344262295,0.478688524590164,0.442622950819672,0.413114754098361,0.416393442622951,0.39344262295082,0.340983606557377,0.327868852459016,0.272131147540984,0.291803278688525,0.337704918032787,0.288524590163934,0.301639344262295,0.249180327868852,0.245901639344262,0.20655737704918,0.216393442622951,0.2,0.236065573770492,0.19672131147541,0.134426229508197,0.137704918032787,0.140983606557377,0.0655737704918033,0.00327868852459016,0.00327868852459016,0.0655737704918033,0.140983606557377,0.137704918032787,0.134426229508197,0.19672131147541,0.236065573770492,0.2,0.216393442622951,0.20655737704918,0.245901639344262,0.249180327868852,0.301639344262295,0.288524590163934,0.337704918032787,0.291803278688525,0.272131147540984,0.327868852459016,0.340983606557377,0.39344262295082,0.416393442622951,0.413114754098361,0.442622950819672,0.478688524590164,0.501639344262295,0.491803278688525,0.570491803278688,0.531147540983607,0.462295081967213,0.508196721311475,0.501639344262295,0.508196721311475,0.622950819672131,0.613114754098361,0.550819672131147,0.685245901639344,0.59672131147541,0.678688524590164,0.570491803278688,0.688524590163934,0.698360655737705,0.583606557377049,0.629508196721311,0.616393442622951,0.701639344262295,0.737704918032787,0.760655737704918,0.649180327868852,0.724590163934426,0.754098360655738,0.760655737704918,0.852459016393443,0.786885245901639,0.704918032786885,0.786885245901639,0.80327868852459,0.842622950819672,0.816393442622951,0.891803278688524,0.790163934426229,0.914754098360656,0.898360655737705,0.816393442622951,0.921311475409836,1,0.940983606557377,0.944262295081967,0.927868852459016,0.921311475409836,0.944262295081967,0.898360655737705,0.862295081967213,0.872131147540984,0.934426229508197,0.99344262295082,0.888524590163934,0.934426229508197,0.888524590163934,0.937704918032787,0.950819672131148,0,"19-10-01_YC017_probe1","204",3
0.887755102040816,0.826530612244898,0.816326530612245,0.86734693877551,0.693877551020408,0.887755102040816,0.683673469387755,0.795918367346939,0.826530612244898,0.785714285714286,0.836734693877551,0.704081632653061,0.979591836734694,0.704081632653061,0.918367346938775,0.795918367346939,0.857142857142857,0.918367346938775,0.948979591836735,0.724489795918367,0.897959183673469,0.795918367346939,0.887755102040816,0.816326530612245,0.775510204081633,0.877551020408163,0.714285714285714,0.836734693877551,0.897959183673469,0.785714285714286,0.938775510204082,0.795918367346939,0.693877551020408,0.683673469387755,0.76530612244898,0.826530612244898,1,0.877551020408163,0.653061224489796,0.816326530612245,0.846938775510204,0.775510204081633,0.836734693877551,0.744897959183674,0.836734693877551,0.928571428571428,0.755102040816326,0.744897959183674,0.938775510204082,0.806122448979592,0.836734693877551,0.755102040816326,0.622448979591837,0.938775510204082,0.908163265306122,0.795918367346939,0.744897959183674,0.76530612244898,0.76530612244898,0.795918367346939,0.775510204081633,0.653061224489796,0.663265306122449,0.76530612244898,0.693877551020408,0.581632653061224,0.520408163265306,0.602040816326531,0.76530612244898,0.612244897959184,0.551020408163265,0.591836734693878,0.459183673469388,0.377551020408163,0.26530612244898,0.357142857142857,0.285714285714286,0.397959183673469,0.163265306122449,0.0408163265306122,0.0408163265306122,0.163265306122449,0.397959183673469,0.285714285714286,0.357142857142857,0.26530612244898,0.377551020408163,0.459183673469388,0.591836734693878,0.551020408163265,0.612244897959184,0.76530612244898,0.602040816326531,0.520408163265306,0.581632653061224,0.693877551020408,0.76530612244898,0.663265306122449,0.653061224489796,0.775510204081633,0.795918367346939,0.76530612244898,0.76530612244898,0.744897959183674,0.795918367346939,0.908163265306122,0.938775510204082,0.622448979591837,0.755102040816326,0.836734693877551,0.806122448979592,0.938775510204082,0.744897959183674,0.755102040816326,0.928571428571428,0.836734693877551,0.744897959183674,0.836734693877551,0.775510204081633,0.846938775510204,0.816326530612245,0.653061224489796,0.877551020408163,1,0.826530612244898,0.76530612244898,0.683673469387755,0.693877551020408,0.795918367346939,0.938775510204082,0.785714285714286,0.897959183673469,0.836734693877551,0.714285714285714,0.877551020408163,0.775510204081633,0.816326530612245,0.887755102040816,0.795918367346939,0.897959183673469,0.724489795918367,0.948979591836735,0.918367346938775,0.857142857142857,0.795918367346939,0.918367346938775,0.704081632653061,0.979591836734694,0.704081632653061,0.836734693877551,0.785714285714286,0.826530612244898,0.795918367346939,0.683673469387755,0.887755102040816,0.693877551020408,0.86734693877551,0.816326530612245,0.826530612244898,0.887755102040816,0,"19-10-01_YC017_probe1","206",5
0.722222222222222,0.722222222222222,0.805555555555556,0.972222222222222,0.944444444444444,0.638888888888889,0.611111111111111,0.888888888888889,1,1,0.694444444444445,0.916666666666667,0.861111111111111,0.555555555555556,0.805555555555556,0.944444444444444,0.555555555555556,0.861111111111111,0.583333333333333,0.611111111111111,0.5,0.833333333333333,0.75,0.611111111111111,0.638888888888889,0.888888888888889,0.75,0.694444444444445,0.666666666666667,0.638888888888889,0.722222222222222,0.777777777777778,0.638888888888889,0.666666666666667,0.638888888888889,0.694444444444445,0.611111111111111,0.833333333333333,0.583333333333333,0.555555555555556,0.472222222222222,0.611111111111111,0.444444444444444,0.555555555555556,0.277777777777778,0.611111111111111,0.5,0.416666666666667,0.694444444444445,0.472222222222222,0.527777777777778,0.25,0.305555555555556,0.527777777777778,0.555555555555556,0.388888888888889,0.416666666666667,0.194444444444444,0.333333333333333,0.444444444444444,0.305555555555556,0.416666666666667,0.333333333333333,0.305555555555556,0.25,0.138888888888889,0.222222222222222,0.194444444444444,0.277777777777778,0.194444444444444,0.0555555555555556,0.0833333333333333,0.0277777777777778,0.0833333333333333,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,0.0833333333333333,0.0277777777777778,0.0833333333333333,0.0555555555555556,0.194444444444444,0.277777777777778,0.194444444444444,0.222222222222222,0.138888888888889,0.25,0.305555555555556,0.333333333333333,0.416666666666667,0.305555555555556,0.444444444444444,0.333333333333333,0.194444444444444,0.416666666666667,0.388888888888889,0.555555555555556,0.527777777777778,0.305555555555556,0.25,0.527777777777778,0.472222222222222,0.694444444444445,0.416666666666667,0.5,0.611111111111111,0.277777777777778,0.555555555555556,0.444444444444444,0.611111111111111,0.472222222222222,0.555555555555556,0.583333333333333,0.833333333333333,0.611111111111111,0.694444444444445,0.638888888888889,0.666666666666667,0.638888888888889,0.777777777777778,0.722222222222222,0.638888888888889,0.666666666666667,0.694444444444445,0.75,0.888888888888889,0.638888888888889,0.611111111111111,0.75,0.833333333333333,0.5,0.611111111111111,0.583333333333333,0.861111111111111,0.555555555555556,0.944444444444444,0.805555555555556,0.555555555555556,0.861111111111111,0.916666666666667,0.694444444444445,1,1,0.888888888888889,0.611111111111111,0.638888888888889,0.944444444444444,0.972222222222222,0.805555555555556,0.722222222222222,0.722222222222222,0,"19-10-01_YC017_probe1","213",1
0.867924528301887,0.830188679245283,0.792452830188679,0.981132075471698,0.849056603773585,0.716981132075472,0.886792452830189,0.962264150943396,0.830188679245283,0.830188679245283,0.849056603773585,0.943396226415094,0.679245283018868,0.641509433962264,0.792452830188679,0.867924528301887,0.716981132075472,0.924528301886792,0.886792452830189,0.641509433962264,0.716981132075472,0.811320754716981,0.792452830188679,0.830188679245283,0.849056603773585,0.716981132075472,0.60377358490566,0.867924528301887,0.735849056603774,0.660377358490566,0.660377358490566,0.735849056603774,1,0.528301886792453,0.660377358490566,0.679245283018868,0.792452830188679,0.716981132075472,0.830188679245283,0.679245283018868,0.773584905660377,0.60377358490566,0.509433962264151,0.509433962264151,0.509433962264151,0.471698113207547,0.509433962264151,0.735849056603774,0.433962264150943,0.792452830188679,0.377358490566038,0.339622641509434,0.528301886792453,0.377358490566038,0.226415094339623,0.471698113207547,0.320754716981132,0.452830188679245,0.358490566037736,0.245283018867925,0.547169811320755,0.283018867924528,0.264150943396227,0.264150943396227,0.188679245283019,0.358490566037736,0.283018867924528,0.226415094339623,0.207547169811321,0.132075471698113,0.0943396226415094,0.169811320754717,0.113207547169811,0.150943396226415,0.0566037735849057,0.0754716981132075,0.0377358490566038,0.0943396226415094,0.0377358490566038,0.0943396226415094,0.0943396226415094,0.0377358490566038,0.0943396226415094,0.0377358490566038,0.0754716981132075,0.0566037735849057,0.150943396226415,0.113207547169811,0.169811320754717,0.0943396226415094,0.132075471698113,0.207547169811321,0.226415094339623,0.283018867924528,0.358490566037736,0.188679245283019,0.264150943396227,0.264150943396227,0.283018867924528,0.547169811320755,0.245283018867925,0.358490566037736,0.452830188679245,0.320754716981132,0.471698113207547,0.226415094339623,0.377358490566038,0.528301886792453,0.339622641509434,0.377358490566038,0.792452830188679,0.433962264150943,0.735849056603774,0.509433962264151,0.471698113207547,0.509433962264151,0.509433962264151,0.509433962264151,0.60377358490566,0.773584905660377,0.679245283018868,0.830188679245283,0.716981132075472,0.792452830188679,0.679245283018868,0.660377358490566,0.528301886792453,1,0.735849056603774,0.660377358490566,0.660377358490566,0.735849056603774,0.867924528301887,0.60377358490566,0.716981132075472,0.849056603773585,0.830188679245283,0.792452830188679,0.811320754716981,0.716981132075472,0.641509433962264,0.886792452830189,0.924528301886792,0.716981132075472,0.867924528301887,0.792452830188679,0.641509433962264,0.679245283018868,0.943396226415094,0.849056603773585,0.830188679245283,0.830188679245283,0.962264150943396,0.886792452830189,0.716981132075472,0.849056603773585,0.981132075471698,0.792452830188679,0.830188679245283,0.867924528301887,0,"19-10-01_YC017_probe1","220",1
0.65979381443299,0.88659793814433,0.907216494845361,1,0.762886597938144,0.907216494845361,0.680412371134021,0.742268041237113,0.917525773195876,0.958762886597938,0.835051546391753,0.88659793814433,0.742268041237113,0.783505154639175,0.680412371134021,0.804123711340206,0.77319587628866,0.618556701030928,0.628865979381443,0.680412371134021,0.670103092783505,0.556701030927835,0.711340206185567,0.752577319587629,0.690721649484536,0.711340206185567,0.505154639175258,0.474226804123711,0.608247422680412,0.56701030927835,0.742268041237113,0.618556701030928,0.494845360824742,0.56701030927835,0.443298969072165,0.505154639175258,0.412371134020618,0.298969072164948,0.45360824742268,0.43298969072165,0.474226804123711,0.371134020618557,0.298969072164948,0.402061855670103,0.298969072164948,0.422680412371134,0.371134020618557,0.371134020618557,0.237113402061856,0.309278350515464,0.34020618556701,0.278350515463918,0.278350515463918,0.22680412371134,0.268041237113402,0.278350515463918,0.268041237113402,0.257731958762887,0.247422680412371,0.278350515463918,0.195876288659794,0.216494845360825,0.195876288659794,0.206185567010309,0.154639175257732,0.164948453608247,0.185567010309278,0.103092783505155,0.11340206185567,0.11340206185567,0.11340206185567,0.123711340206186,0.0618556701030928,0.0515463917525773,0.0515463917525773,0.0412371134020619,0.0206185567010309,0.0412371134020619,0.0618556701030928,0.0412371134020619,0.0412371134020619,0.0618556701030928,0.0412371134020619,0.0206185567010309,0.0412371134020619,0.0515463917525773,0.0515463917525773,0.0618556701030928,0.123711340206186,0.11340206185567,0.11340206185567,0.11340206185567,0.103092783505155,0.185567010309278,0.164948453608247,0.154639175257732,0.206185567010309,0.195876288659794,0.216494845360825,0.195876288659794,0.278350515463918,0.247422680412371,0.257731958762887,0.268041237113402,0.278350515463918,0.268041237113402,0.22680412371134,0.278350515463918,0.278350515463918,0.34020618556701,0.309278350515464,0.237113402061856,0.371134020618557,0.371134020618557,0.422680412371134,0.298969072164948,0.402061855670103,0.298969072164948,0.371134020618557,0.474226804123711,0.43298969072165,0.45360824742268,0.298969072164948,0.412371134020618,0.505154639175258,0.443298969072165,0.56701030927835,0.494845360824742,0.618556701030928,0.742268041237113,0.56701030927835,0.608247422680412,0.474226804123711,0.505154639175258,0.711340206185567,0.690721649484536,0.752577319587629,0.711340206185567,0.556701030927835,0.670103092783505,0.680412371134021,0.628865979381443,0.618556701030928,0.77319587628866,0.804123711340206,0.680412371134021,0.783505154639175,0.742268041237113,0.88659793814433,0.835051546391753,0.958762886597938,0.917525773195876,0.742268041237113,0.680412371134021,0.907216494845361,0.762886597938144,1,0.907216494845361,0.88659793814433,0.65979381443299,0,"19-10-01_YC017_probe1","222",1
0.89041095890411,0.684931506849315,0.712328767123288,0.671232876712329,0.849315068493151,0.794520547945206,1,0.821917808219178,0.726027397260274,0.671232876712329,0.616438356164384,0.767123287671233,0.767123287671233,0.63013698630137,0.73972602739726,0.698630136986301,0.698630136986301,0.671232876712329,0.63013698630137,0.671232876712329,0.821917808219178,0.465753424657534,0.575342465753425,0.698630136986301,0.534246575342466,0.643835616438356,0.561643835616438,0.712328767123288,0.73972602739726,0.684931506849315,0.698630136986301,0.671232876712329,0.616438356164384,0.589041095890411,0.657534246575343,0.753424657534247,0.589041095890411,0.547945205479452,0.698630136986301,0.616438356164384,0.684931506849315,0.63013698630137,0.589041095890411,0.767123287671233,0.465753424657534,0.63013698630137,0.657534246575343,0.493150684931507,0.547945205479452,0.438356164383562,0.616438356164384,0.383561643835616,0.424657534246575,0.657534246575343,0.506849315068493,0.547945205479452,0.479452054794521,0.465753424657534,0.479452054794521,0.342465753424658,0.356164383561644,0.438356164383562,0.452054794520548,0.424657534246575,0.301369863013699,0.410958904109589,0.356164383561644,0.328767123287671,0.273972602739726,0.36986301369863,0.301369863013699,0.26027397260274,0.219178082191781,0.315068493150685,0.219178082191781,0.205479452054795,0.0684931506849315,0.136986301369863,0.0821917808219178,0,0,0.0821917808219178,0.136986301369863,0.0684931506849315,0.205479452054795,0.219178082191781,0.315068493150685,0.219178082191781,0.26027397260274,0.301369863013699,0.36986301369863,0.273972602739726,0.328767123287671,0.356164383561644,0.410958904109589,0.301369863013699,0.424657534246575,0.452054794520548,0.438356164383562,0.356164383561644,0.342465753424658,0.479452054794521,0.465753424657534,0.479452054794521,0.547945205479452,0.506849315068493,0.657534246575343,0.424657534246575,0.383561643835616,0.616438356164384,0.438356164383562,0.547945205479452,0.493150684931507,0.657534246575343,0.63013698630137,0.465753424657534,0.767123287671233,0.589041095890411,0.63013698630137,0.684931506849315,0.616438356164384,0.698630136986301,0.547945205479452,0.589041095890411,0.753424657534247,0.657534246575343,0.589041095890411,0.616438356164384,0.671232876712329,0.698630136986301,0.684931506849315,0.73972602739726,0.712328767123288,0.561643835616438,0.643835616438356,0.534246575342466,0.698630136986301,0.575342465753425,0.465753424657534,0.821917808219178,0.671232876712329,0.63013698630137,0.671232876712329,0.698630136986301,0.698630136986301,0.73972602739726,0.63013698630137,0.767123287671233,0.767123287671233,0.616438356164384,0.671232876712329,0.726027397260274,0.821917808219178,1,0.794520547945206,0.849315068493151,0.671232876712329,0.712328767123288,0.684931506849315,0.89041095890411,0,"19-10-01_YC017_probe1","224",3
