Sample,Unit,PeakChUnit,SpikesUnit,GoodChunks,GoodChunksList,WvfChunks,WvfChunksList,SpikesBlock,PercMissingSpikesBlock,MFRBlockHz,MeanAmpBlock,RPVBlock,FpBlockFancy,FpBlockSimple,ACGViolationRatio,WvfPeaksBlock,PeaksBlock_x,PeaksBlock_y,BigPkNegBlock,tf_MIFRBlockHz,tf_MedIsi,tf_ModeIsi,tf_Perc5Isi,tf_Entropy,tf_CV2Mean,tf_CV2Median,tf_CV,tf_Ir,tf_Lv,tf_LvR,tf_LcV,tf_Si,tf_skw,wf_MaxAmpNorm,wf_MaxAmp,wf_MaxAmpTime,wf_MinAmpNorm,wf_MinAmp,wf_MinAmpTime,wf_Duration,wf_PosHwDuration,wf_NegHwDuration,wf_Onset,wf_OnsetTime,wf_End,wf_EndTime,wf_Crossing,wf_CrossingTime,wf_Pk10,wf_Pk10Time,wf_Pk90,wf_Pk90Time,wf_Pk50,wf_Pk50Time1,wf_Pk50Time2,wf_Tr10,wf_Tr10Time,wf_Tr90,wf_Tr90Time,wf_Tr50,wf_Tr50Time1,wf_Tr50Time2,wf_PkTrRatio,wf_DepolarizationSlope,wf_RepolarizationSlope,wf_RecoverySlope,wf_RiseTime,wf_PosDecayTime,wf_FallTime,wf_NegDecayTime,wf_EndSlopeTau,key,ResponsiveUnit_-1,ResponsiveUnit_GrC,ResponsiveUnit_MF,ResponsiveUnit_Pk
19-08-14_YC016,314,100,14032,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[6, 7, 8]",14032,1,12.05,13.81,0,0,0,0,2,"[52, 42]","[18.29004, -28.964844]",1,15.582,0.076,0,0.03,7.215,0.373,0.311,0.497,0.388,0.164,3.706,-0.195,0.013,0.87,0.80489296,21.94,2.37,-1,-27.25,2.03,0.34,0.32967699,0.23,-0.0508683,1.73,0.045929465,2.97,-0.002999782,2.192738688,0.080489296,2.203828751,0.724403661,2.319688157,0.402446479,2.27,2.59967699,-0.1,2.179446718,-0.9,2.065402776,-0.5,1.9,2.13,0.805,-3.745787438,6.539290655,-1.860766687,0.115859406,0.166171249,0.114043942,0.149446718,0.230773836,19-08-14_YC016-314,1,0,0,0
19-08-14_YC016,470,191,20151,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[5, 6, 7]",20151,11,19.69,10.65,26,0.04,0,0.02,3,"[38, 55, 42]","[3.9707031, 1.6953125, -14.708008]",1,53.182,0.034,0,0.006,6.353,0.828,0.792,1.026,0.999,0.708,35.377,-0.297,0.074,2.003,0.28628924,4.03,1.9,-1,-14.06,2.03,0.13,0.13,0.13,0.017593164,1.67,0.029073423,2.77,-0.042092413,1.951635787,0.028628924,1.951635787,0.25766032,1.886635787,0.143144622,1.8,1.93,-0.1,2.095,-0.9,2.03,-0.5,1.97,2.1,0.286,-10.58205058,7.063855231,-0.051985144,0.065,0.051635787,0.065,0.065,0.069120721,19-08-14_YC016-470,1,0,0,0
19-08-14_YC016,49,14,16796,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[9, 10, 11]",16796,7,15.68,12.84,25,0.06,0,0.03,3,"[36, 50, 40]","[60.257812, 69.52246, -196.26953]",1,33.631,0.04,0,0.01,6.463,0.688,0.634,0.986,0.785,0.51,17.62,-0.282,0.048,1.961,0.39025456,75.7,2.3,-1,-193.97,1.97,0.33,0.331992684,0.1,-0.016460586,1.73,0.026095929,2.63,0.067443179,2.111121604,0.039025456,2.118899136,0.351229101,2.188328401,0.195127279,2.13,2.461992684,-0.1,2.091205819,-0.9,2.001852732,-0.5,1.93,2.03,0.39,-12.73445848,6.597565108,-1.175206167,0.069429264,0.181100864,0.089353087,0.121205819,0.1481464,19-08-14_YC016-49,1,0,0,0
19-08-14_YC016,490,199,33385,18,"[0, 1, 2, 3, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[7, 8, 9]",30008,11,34.93,12.53,38,0.02,0,0.02,3,"[37, 48, 41]","[6.7753906, 12.823242, -31.31836]",1,71.727,0.017,0,0.006,5.731,0.668,0.59,1.17,0.769,0.495,33.971,-0.215,0.048,3.005,0.4222312,12.87,2.23,-1,-30.49,2,0.23,0.187667497,0.13,0.0073252,1.5,0.021908164,2.5,0.021811504,2.134073436,0.04222312,2.140973077,0.380008078,2.188324603,0.211115599,2.17,2.357667497,-0.1,2.12193491,-0.9,2.038697373,-0.5,1.97,2.1,0.422,-11.3982959,7.791606217,-1.478717972,0.047351527,0.089026923,0.083237537,0.12193491,0.12055958,19-08-14_YC016-490,1,0,0,0
19-08-14_YC016,493,199,8979,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[16, 17, 18]",8979,3,8.4,20.22,0,0,0,0,3,"[35, 44, 39]","[3.194495, 8.160156, -15.8862]",1,12.925,0.089,0,0.035,6.374,0.534,0.462,0.795,0.581,0.324,4.971,-0.279,0.028,2.186,0.49540445,7.88,2.1,-1,-15.9,1.93,0.17,0.139192743,0.13,-0.02482621,1.63,0.009143561,3.7,-0.004123445,2.033403579,0.049540445,2.039017031,0.445864007,2.079403693,0.247702226,2.07,2.209192743,-0.1,2.025999882,-0.9,1.959286458,-0.5,1.87,2,0.495,-11.96218882,6.850554653,-1.885377292,0.040386661,0.060982969,0.066713424,0.095999882,-0.528010617,19-08-14_YC016-493,1,0,0,0
19-08-14_YC016,497,201,13302,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[7, 8, 9]",13302,1,13.2,18.28,95,,0.01,0,3,"[36, 45, 40]","[6.453125, 12.00293, -24.800781]",1,53.875,0.039,0,0.005,6.011,0.871,0.844,1.278,1.089,0.784,37.372,-0.375,0.087,2.42,0.5330767,12.77,2.13,-1,-23.96,1.97,0.16,0.136909393,0.1,-0.008983847,1.47,0.02631607,3.87,-0.004172969,2.042267048,0.05330767,2.047972439,0.479769033,2.092888379,0.266538352,2.07,2.206909393,-0.1,2.033771796,-0.9,1.978835821,-0.5,1.9,2,0.533,-10.95797882,14.29089804,-1.868999615,0.04491594,0.082027561,0.054935975,0.063771796,0.099677233,19-08-14_YC016-497,1,0,0,0
19-08-14_YC016,511,208,36813,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 19, 18]",36813,1,38.76,13.57,153,0.07,0,0.01,3,"[35, 45, 40]","[3.5351562, 12.821289, -29.566406]",1,92.934,0.015,0,0.004,5.9,0.705,0.638,1.172,0.818,0.54,53.375,-0.23,0.053,2.757,0.3889973,11.81,2.13,-1,-30.36,1.97,0.16,0.174940386,0.12,-0.018841026,1.67,0.018064676,3.33,-0.039625584,2.061527893,0.038899729,2.068579567,0.350097558,2.104775721,0.194498643,2.1,2.274940386,-0.1,2.055686529,-0.9,2.000741724,-0.5,1.93,2.05,0.389,-10.76361516,10.57520807,-1.236435406,0.036196154,0.061420433,0.054944805,0.085686529,0.140099725,19-08-14_YC016-511,1,0,0,0
19-08-14_YC016,526,211,13095,17,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19]",3,"[1, 2, 3]",11045,17,12.2,11.73,4,0.02,0,0.02,3,"[34, 48, 41]","[2.678711, 6.5214844, -16.963867]",1,24.836,0.058,0,0.014,6.521,0.728,0.675,0.905,0.844,0.564,15.19,-0.299,0.055,1.961,0.41938415,6.94,2.2,-1,-16.55,2,0.2,0.209160003,0.17,-0.023284787,1.6,0.021757243,3.07,-0.004106608,2.111618467,0.041938415,2.119560891,0.377445737,2.164503226,0.209692076,2.13,2.339160003,-0.1,2.101069755,-0.9,2.031520623,-0.5,1.9,2.07,0.419,-5.177069789,9.027397222,-1.583875566,0.044942335,0.080439109,0.069549132,0.101069755,0.124275316,19-08-14_YC016-526,1,0,0,0
19-08-14_YC016,527,208,30618,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[16, 17, 18]",30618,4,27.34,16,3,0,0,0,2,"[40, 45]","[10.758789, -14.422852]",1,34.252,0.033,0,0.015,6.974,0.333,0.278,0.494,0.344,0.131,6.455,-0.139,0.01,1.213,0.7798178,10.88,1.97,-1,-13.95,2.13,0.16,0.13,0.16,0.035891604,1.47,0.028317288,2.9,-0.040006428,2.024856228,0.077981782,2.024856228,0.701836038,1.944856228,0.38990891,1.87,2,-0.1,2.030424437,-0.9,2.086962811,-0.5,2.07,2.23,0.78,-14.13736993,5.989951461,-0.426330709,0.08,0.054856228,0.056538374,0.099575563,0.081678016,19-08-14_YC016-527,1,0,0,0
19-08-14_YC016,529,213,12168,19,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[16, 17, 18]",11577,2,12.72,20.91,223,,0.02,0,4,"[37, 47, 52, 41]","[17.967493, 1.6395922, 1.038679, -25.743639]",1,66.745,0.039,0,0.003,5.735,0.905,0.885,1.411,1.152,0.837,45.401,-0.399,0.096,2.744,0.686508,18.06,1.87,-1,-26.3,2,0.13,0.07,0.14,-0.007090996,1.77,-0.0653293,2.73,-0.015580339,1.923820538,0.0686508,1.923820538,0.6178572,1.858820538,0.343254,1.83,1.9,-0.1,2.195,-0.9,2,-0.5,1.93,2.07,0.687,-16.39812205,6.687941907,-0.260874636,0.065,0.053820538,0.195,0.195,0.073418353,19-08-14_YC016-529,1,0,0,0
19-08-14_YC016,540,225,20074,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[6, 7, 8]",20074,5,18.93,15.44,58,0.1,0,0,4,"[38, 51, 43, 76]","[5.977539, 1.8847656, -16.524414, -3.9726562]",1,39.836,0.036,0,0.009,6.501,0.692,0.634,0.921,0.792,0.517,22.578,-0.265,0.049,1.913,0.3436513,5.45,1.9,-1,-15.87,2.07,0.17,0.1,0.13,-0.018529695,1.8,-0.101943366,2.77,0.011118932,1.976658774,0.034365129,1.976658774,0.309286165,1.891658774,0.171825647,1.87,1.97,-0.1,2.155,-0.9,2.07,-0.5,2,2.13,0.344,-8.54644577,8.128098467,-0.559933496,0.085,0.076658774,0.085,0.085,0.065517951,19-08-14_YC016-540,1,0,0,0
19-08-14_YC016,59,17,81119,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[12, 13, 14]",81119,0,69.65,16.91,69,0.01,0,0,3,"[37, 46, 41]","[46.132812, 96.83594, -334.51758]",1,76.452,0.014,0,0.008,6.879,0.294,0.238,0.321,0.303,0.107,11.627,-0.071,0.008,1.196,0.33331108,107.38,2.17,-1,-322.17,2,0.17,0.321615195,0.1,-0.023204567,1.8,0.01795759,3.1,-0.005473524,2.088959173,0.033331108,2.092401138,0.299979973,2.129148566,0.16665554,2.1,2.421615195,-0.1,2.08064911,-0.9,2.008544428,-0.5,1.93,2.03,0.333,-11.15138562,11.10328502,-0.705578392,0.036747428,0.077598862,0.072104682,0.08064911,0.311085637,19-08-14_YC016-59,1,0,0,0
19-08-14_YC016,605,247,85069,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 19, 18]",85069,0,71.48,24.78,4,0,0,0,2,"[38, 44]","[27.762695, -37.890625]",1,75.121,0.014,0,0.01,7.195,0.181,0.149,0.228,0.182,0.04,4.427,-0.052,0.003,0.702,0.7237075,27.59,1.93,-1,-38.12,2.1,0.17,0.17,0.17,0.03363741,1.77,-0.005445654,3.03,-0.016801559,1.987492652,0.07237075,1.987492652,0.651336747,1.902492652,0.361853749,1.8,1.97,-0.1,1.993108223,-0.9,2.050607843,-0.5,2.03,2.2,0.724,-12.58842747,5.206465885,-0.043160541,0.085,0.057492652,0.05749962,0.106891777,0.112023883,19-08-14_YC016-605,1,0,0,0
19-08-14_YC016,65,19,95933,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[12, 13, 14]",95933,0,82,14.17,121,0.01,0,0,2,"[46, 40]","[101.65137, -348.22168]",1,90.286,0.012,0,0.007,7.038,0.292,0.24,0.315,0.3,0.104,13.53,-0.07,0.008,0.844,0.32097185,109.22,2.17,-1,-340.27,1.97,0.2,0.329140679,0.14,-0.014565497,1.83,0.016664676,3.27,-0.021992918,2.087749048,0.032097185,2.093396767,0.288874662,2.12704817,0.160485923,2.1,2.429140679,-0.1,2.080108925,-0.9,2.005614433,-0.5,1.93,2.07,0.321,-10.60046146,8.424613016,-0.718411162,0.033651404,0.076603233,0.074494492,0.110108925,0.35971048,19-08-14_YC016-65,1,0,0,0
19-08-14_YC016,67,17,154124,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[0, 1, 2]",154124,1,149.06,10.86,174,0,0,0,3,"[35, 49, 40]","[48.280273, 55.926758, -208.80078]",1,208.206,0.004,0,0.003,5.391,0.315,0.099,0.879,0.347,0.198,32.171,-0.109,0.018,2.734,0.32093948,51.76,2.3,-1,-161.27,1.97,0.33,0.378792695,0.17,-0.031416032,1.67,0.015059904,3.03,0.00928898,2.152313959,0.032093948,2.160926091,0.288845533,2.223964814,0.160469741,2.2,2.578792695,-0.1,2.128349341,-0.9,2.008916247,-0.5,1.9,2.07,0.321,-8.054707114,5.713964899,-0.653967653,0.063038723,0.139073909,0.119433094,0.158349341,0.273838086,19-08-14_YC016-67,1,0,0,0
19-08-14_YC016,714,11,100833,16,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18]",3,"[10, 11, 12]",90469,3,124.67,12.44,261,0.02,0,0.01,3,"[37, 47, 41]","[18.240234, 26.817383, -134.91797]",1,146.41,0.007,0,0.004,6.406,0.269,0.156,0.494,0.28,0.115,18.479,-0.081,0.009,2.214,0.22394441,29.37,2.2,-1,-131.13,2,0.2,0.384592624,0.14,-0.013402996,1.8,0.012383863,3.2,0.000278578,2.123203628,0.022394441,2.128577123,0.20154997,2.162293658,0.111972205,2.13,2.514592624,-0.1,2.111018926,-0.9,2.016105617,-0.5,1.93,2.07,0.224,-10.41524079,8.034476715,-0.369947836,0.033716535,0.071422877,0.094913309,0.111018926,0.352327847,19-08-14_YC016-714,1,0,0,0
19-08-14_YC016,772,87,12906,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[9, 10, 11]",12906,3,12.18,11.24,3,0.01,0,0.01,2,"[51, 40]","[15.124023, -112.956055]",1,42.416,0.044,0,0.006,6.315,0.939,0.938,1.143,1.199,0.885,29.08,-0.374,0.101,1.89,0.16992298,18.48,2.33,-1,-108.75,1.97,0.36,0.463213978,0.13,-0.0524635,1.47,0.011504757,3,-0.002332858,2.157595665,0.016992298,2.165539966,0.15293068,2.247501209,0.084961489,2.2,2.663213978,-0.1,2.11505942,-0.9,2.002392583,-0.5,1.9,2.03,0.17,-8.942628091,4.585992143,-0.212427519,0.081961243,0.164460034,0.112666836,0.14505942,0.291262796,19-08-14_YC016-772,1,0,0,0
19-08-14_YC016,83,23,184439,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[0, 1, 2]",184439,0,174.24,14.71,60,0,0,0,3,"[35, 49, 41]","[65.15527, 82.052734, -386.8955]",1,192.442,0.005,0,0.004,6.598,0.162,0.101,0.365,0.166,0.046,10.152,-0.06,0.004,1.876,0.23397405,79.83,2.27,-1,-341.17,1.97,0.3,0.350662681,0.17,-0.010798991,1.7,0.012225327,3.07,0.021105834,2.135763246,0.023397405,2.146076135,0.210576649,2.187169566,0.116987027,2.17,2.520662681,-0.1,2.116117191,-0.9,2.0137057,-0.5,1.9,2.07,0.234,-10.72935871,6.426423425,-0.506421251,0.04109343,0.123923865,0.102411491,0.146117191,0.276202926,19-08-14_YC016-83,1,0,0,0
19-08-14_YC016,85,25,1767,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[13, 14, 15]",1767,2,1.52,19.37,0,0,0,0,2,"[39, 60]","[-192.61122, 55.340637]",1,2.515,0.581,4,0.132,7.235,0.773,0.736,0.621,0.902,0.623,2.366,-1.119,0.06,0.733,0.36755738,62.29,2.63,-1,-169.47,1.9,0.73,0.702003106,0.34,-0.04637869,1.57,0.020377202,3.5,-0.011450277,2.292449797,0.036755738,2.311817127,0.330801639,2.539399672,0.183778688,2.4,3.102003106,-0.1,2.244367225,-0.9,1.972130696,-0.5,1.73,2.07,0.368,-1.828980138,2.238742199,-0.273945731,0.227582546,0.318182873,0.272236529,0.344367225,0.335868253,19-08-14_YC016-85,1,0,0,0
19-08-14_YC016,871,49,4876,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[12, 13, 14]",4876,1,4.95,22.7,0,0,0,0,2,"[50, 41]","[55.741886, -105.677635]",1,15.365,0.094,0,0.022,5.845,0.806,0.755,1.287,0.978,0.689,8.946,-0.495,0.073,2.382,0.59607804,60.24,2.3,-1,-101.06,2,0.3,0.329045794,0.14,-0.030052243,1.8,0.027120233,2.73,0.032227792,2.139228433,0.059607804,2.147893114,0.536470234,2.230265447,0.298039019,2.17,2.499045794,-0.1,2.121349881,-0.9,2.025142768,-0.5,1.93,2.07,0.596,-8.658760426,7.394298902,-1.453821558,0.082372333,0.152106886,0.096207113,0.121349881,0.198685707,19-08-14_YC016-871,1,0,0,0
19-08-14_YC016,895,13,72793,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[14, 15, 16]",72793,2,62.75,11.05,190,0.02,0,0.03,3,"[37, 46, 40]","[31.108398, 40.32715, -176.82031]",1,74.546,0.014,0,0.008,6.947,0.367,0.279,0.455,0.383,0.169,15.825,-0.098,0.013,1.409,0.25970042,44.34,2.17,-1,-170.75,2,0.17,0.281181816,0.14,-0.020938566,1.8,0.013883098,3.2,0.013379008,2.102260436,0.025970042,2.104802934,0.233730376,2.137339488,0.129850209,2.13,2.411181816,-0.1,2.091203417,-0.9,2.010553934,-0.5,1.93,2.07,0.26,-10.37804839,9.477727236,-0.579518337,0.032536553,0.065197066,0.080649483,0.091203417,0.326437028,19-08-14_YC016-895,1,0,0,0
19-08-14_YC016,9,3,1897,19,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[2, 3, 4]",1834,2,1.74,30.75,0,0,0,0,3,"[34, 41, 60]","[-143.41826, -220.47185, 46.31726]",1,2.944,0.512,2,0.109,7.225,0.775,0.754,0.628,0.902,0.621,2.657,-0.936,0.06,0.722,0.19948135,44.34,2.63,-1,-222.27,2,0.63,0.676627326,0.332715786,-0.07881793,1.5,0.007369529,3.77,0.006270774,2.434284214,0.019948135,2.444829313,0.179533218,2.571109011,0.099740677,2.5,3.176627326,-0.1,2.389255151,-0.9,2.05295636,-0.5,1.867284214,2.2,0.199,-2.397913357,2.360777115,-0.141700528,0.126279698,0.185170687,0.336298791,0.389255151,0.603217129,19-08-14_YC016-9,1,0,0,0
19-08-14_YC016,904,85,15174,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 19, 18]",15174,0,14.93,20.96,132,,0.01,0,3,"[39, 48, 42]","[47.48535, 3.2158203, -72.072266]",1,56.122,0.035,0,0.005,6.059,0.872,0.83,1.269,1.103,0.792,36.974,-0.352,0.09,2.356,0.6556379,47.37,1.93,-1,-72.26,2.03,0.1,0.05,0.1,-0.027982987,1.83,-0.07389421,2.67,0,1.967385826,0.065563792,1.967385826,0.590074128,1.917385826,0.32781896,1.917385826,1.967385826,-0.1,2.18,-0.9,2.03,-0.5,2,2.1,0.656,-19.63666287,7.643629862,-0.392573279,0.05,0.037385826,0.15,0.15,0.061046209,19-08-14_YC016-904,1,0,0,0
19-08-14_YC016,906,48,18781,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[12, 13, 14]",18781,2,18.2,13.3,96,0.21,0.01,0,3,"[37, 45, 40]","[6.9658203, 15.803711, -52.914062]",1,59.06,0.033,0,0.004,6.277,0.891,0.855,1.129,1.134,0.821,41.79,-0.321,0.094,2.202,0.33017662,17.14,2.13,-1,-51.91,1.97,0.16,0.126189973,0.12,-0.016163522,1.57,0.016104124,3.93,-0.03093023,2.059813054,0.033017662,2.065211553,0.29715896,2.094122796,0.165088311,2.07,2.196189973,-0.1,2.053445919,-0.9,1.991702609,-0.5,1.93,2.05,0.33,-12.61811599,10.7610335,-0.99876472,0.028911244,0.064788447,0.06174331,0.083445919,0.089304211,19-08-14_YC016-906,1,0,0,0
19-08-14_YC016,927,15,19698,5,"[0, 2, 4, 15, 16]",1,[4],5710,25,20.63,7.36,0,0,0,0.01,2,"[46, 40]","[55.79004, -199.33887]",1,40.955,0.035,0,0.009,6.639,0.795,0.769,0.862,0.938,0.659,26.167,-0.252,0.065,1.527,0.31728172,61,2.17,-1,-192.25,1.97,0.2,0.341813213,0.1,-0.009131939,1.8,0.013928972,3.23,-0.013061666,2.090152173,0.031728172,2.094903629,0.285553551,2.133384939,0.158640862,2.1,2.441813213,-0.1,2.081245518,-0.9,1.999630103,-0.5,1.93,2.03,0.317,-10.59557301,8.234144325,-0.703957873,0.03848131,0.075096371,0.081615415,0.111245518,0.368157881,19-08-14_YC016-927,1,0,0,0
19-08-14_YC016,944,83,6201,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 18, 19]",6201,0,6.65,19.63,10,0.19,0,0.01,3,"[37, 44, 40]","[17.797768, 22.568659, -58.876934]",1,49.414,0.051,0,0.005,5.292,0.887,0.836,1.63,1.155,0.828,26.565,-0.513,0.1,2.857,0.39573634,22.99,2.1,-1,-58.09,1.97,0.13,0.107439297,0.07,-0.030554958,1.5,0.013594044,2.33,-0.048922745,2.037213511,0.039573634,2.044779919,0.356162703,2.076578313,0.197868168,2.07,2.177439297,-0.1,2.032156731,-0.9,1.979130686,-0.5,1.93,2,0.396,-14.27770329,10.9520793,-1.553307645,0.031798394,0.055220081,0.053026045,0.062156731,-0.918497147,19-08-14_YC016-944,1,0,0,0
19-08-14_YC016,95,15,6701,16,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 16, 17, 19]",2,"[16, 17]",5947,16,7.01,12.74,1,0.01,0,0.03,2,"[47, 40]","[34.13925, -149.28522]",1,20.544,0.102,0,0.012,6.613,0.939,0.942,0.992,1.195,0.884,15.849,-0.46,0.1,1.679,0.26905972,39.93,2.2,-1,-148.41,1.97,0.23,0.354641034,0.13,-0.010124591,1.83,0.011015425,3.23,0.007230047,2.100249337,0.026905972,2.106547874,0.242153746,2.142120275,0.134529859,2.13,2.484641034,-0.1,2.088827675,-0.9,2.002415889,-0.5,1.9,2.03,0.269,-9.520419803,8.084727213,-0.535332977,0.035572401,0.093452126,0.086411786,0.118827675,0.381933421,19-08-14_YC016-95,1,0,0,0
19-08-14_YC016,953,21,165749,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[2, 3, 4]",165749,0,142.33,22.89,1245,0.03,0.01,0,3,"[39, 51, 45]","[134.58594, 201.92969, -824.6709]",1,155.48,0.007,0,0.004,6.766,0.212,0.15,0.304,0.218,0.068,15.309,-0.059,0.005,1.138,0.2657814,215.73,2.33,-1,-811.69,2.13,0.2,0.306822913,0.13,-0.020621456,1.83,0.014169006,3.23,-0.026925347,2.259782677,0.02657814,2.265166638,0.239203262,2.307601514,0.132890701,2.3,2.606822913,-0.1,2.248645509,-0.9,2.150619158,-0.5,2.07,2.2,0.266,-8.673495109,7.832876066,-0.541615996,0.042434876,0.064833362,0.098026351,0.118645509,0.314588356,19-08-14_YC016-953,1,0,0,0
19-08-14_YC016,972,27,101028,2,"[12, 18]",1,[12],3583,21,55.79,10.01,1,0,0,0.01,2,"[51, 41]","[23.510742, -126.91406]",1,127.314,0.009,0,0.004,5.437,0.775,0.725,1.355,0.934,0.657,66.005,-0.201,0.068,3.05,0.19630083,24.56,2.33,-1,-125.1,2,0.33,0.427989794,0.2,-0.053534456,1.8,0.012654953,3.23,8.77E-05,2.180107437,0.019630083,2.188369318,0.176670751,2.239405267,0.098150417,2.2,2.627989794,-0.1,2.156319232,-0.9,2.022987201,-0.5,1.9,2.1,0.196,-5.371642986,5.342133099,-0.3127714,0.051035948,0.141630682,0.133332032,0.156319232,0.307715411,19-08-14_YC016-972,1,0,0,0
19-08-14_YC016,977,9,2068,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 18, 19]",2068,0,1.76,27.12,0,0,0,0,2,"[40, 63]","[-178.52148, 43.33842]",1,2.892,0.508,1,0.119,7.301,0.768,0.745,0.614,0.888,0.608,2.598,-0.902,0.058,0.666,0.2511729,44.52,2.73,-1,-177.24,1.97,0.76,0.539973242,0.3,-0.027752798,1.47,0.010318769,3.3,0.013912619,2.423762672,0.02511729,2.438254422,0.22605561,2.604638046,0.12558645,2.5,3.039973242,-0.1,2.380488411,-0.9,2.00401499,-0.5,1.87,2.17,0.251,-4.880058847,1.920916215,-0.297712831,0.166383624,0.291745578,0.376473421,0.410488411,0.294130006,19-08-14_YC016-977,1,0,0,0
19-08-14_YC016,99,28,12772,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 19, 18]",12772,1,15.06,28.03,0,0,0,0,2,"[56, 41]","[53.0459, -546.5612]",1,82.76,0.017,0,0.004,4.573,0.817,0.765,2.004,1.01,0.706,45.315,-0.353,0.078,3.439,0.1143355,57.41,2.5,-1,-502.14,2,0.5,0.629377545,0.14,-0.045731075,1.83,0.004266752,3.37,-0.069804068,2.229856981,0.01143355,2.235927667,0.10290195,2.465279231,0.05716775,2.33,2.959377545,-0.1,2.144824173,-0.9,2.014070989,-0.5,1.93,2.07,0.114,-7.915606144,7.112649659,-0.103719768,0.229351565,0.264072333,0.130753183,0.144824173,0.385307667,19-08-14_YC016-99,1,0,0,0
