"Sample","SampleP","Unit","MFRBlockHz","MeanAmpBlock","ACGViolationRatio","tf_MIFRBlockHz","tf_MedIsi","tf_ModeIsi","tf_Perc5Isi","tf_Entropy","tf_CV2Mean","tf_CV2Median","tf_CV","tf_Ir","tf_Lv","tf_LvR","tf_Si","tf_skw","wf_RiseTime","wf_PosDecayTime","wf_FallTime","wf_NegDecayTime","wf_MaxAmpNorm","wf_Duration","wf_PosHwDuration","wf_NegHwDuration","wf_Onset","wf_End","wf_Crossing","wf_Pk10","wf_Pk90","wf_Pk50","wf_PkTrRatio","wf_DepolarizationSlope","wf_RepolarizationSlope","wf_RecoverySlope","wf_EndSlopeTau","Cluster_x","Cluster_y","SmallCluster","SmallClusterName","RespPk","RespGo","RespGr","RespMF","RespMLI","ClusterACG","Cluster","ClusterNo","NewCluster"
"18-09-03_YC006_probe1","18-09-03_YC006",373,1.92,24.52,0.04,80.649,0.053,0,0.003,4.396,1.107,1.124,1.906,1.773,1.209,44.825,0.203,2.558,0.037181877,0.08204805,0.068189506,0.076900359,0.3894646,0.17,0.245069059,0.1,-0.01901146,0.013203554,-0.017615436,0.038946459,0.350518128,0.194732293,0.389,-9.476794656,10.82284848,-1.023886867,0.189907072,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5,3
"18-09-03_YC006_probe1","18-09-03_YC006",41,10.07,27.48,0.01,68.143,0.08,0,0.003,6.726,1.143,1.229,0.917,1.756,1.29,41.19,0.195,1.151,0.067576547,0.085323885,0.075884516,0.09451602,0.5358332,0.2,0.234448051,0.13,-0.027720047,0.05566099,-0.006688201,0.053583318,0.482249862,0.26791659,0.536,-7.462271499,8.940606412,-1.422652967,0.202318857,2,3,5,"Go + MF",0,0,0,0,0,2,"GoMF",5,4
"18-09-03_YC006_probe1","18-09-03_YC006",66,4,21.83,0,10.256,0.126,0,0.035,5.177,0.78,0.729,1.534,0.937,0.647,6.437,0.067,3.716,0.07,0.062085916,0.07,0.07,0.7570713,0.14,0.07,0.1,0.035864867,-0.001509229,-0.010843502,0.075707132,0.681364185,0.378535658,0.757,-17.16756155,9.586138205,-0.974489449,2.876032398,2,3,5,"Go + MF",0,0,0,0,0,1,"GoMF",5,4
"18-09-03_YC006_probe1","18-09-03_YC006",82,4.33,14.43,0.04,19.249,0.085,0,0.016,5.01,0.898,0.872,1.769,1.168,0.836,11.987,0.101,3.653,0.106739471,0.136489685,0.159227783,0.200392162,0.603357,0.36,0.282672639,0.2,-0.057367932,0.012479458,-0.021954058,0.060335702,0.543021315,0.301678509,0.603,-7.04229422,5.009563244,-1.719953024,0.178357979,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5,4
"18-09-03_YC006_probe1","18-09-03_YC006",83,4.13,14.7,0.03,18.837,0.087,0,0.016,4.765,0.915,0.887,1.881,1.206,0.862,12.278,0.106,4.043,0.095507787,0.140237726,0.121087943,0.158676102,0.53935957,0.33,0.258333798,0.17,-0.024806526,-0.021883262,0.005246212,0.053935957,0.485423613,0.269679785,0.539,-7.702529209,5.518284155,-1.735959568,0.14881566,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5,4
"18-09-03_YC006_probe1","18-09-03_YC006",86,22.97,20.62,0,112.09,0.019,0,0.002,5.285,0.909,0.881,1.565,1.159,0.845,78.473,0.097,3.32,0.032745926,0.069996757,0.063150094,0.076501379,0.3431829,0.16,0.128379208,0.12,-0.005106469,-0.03799939,-0.024137309,0.034318289,0.308864602,0.171591446,0.343,-8.549797137,10.71871759,-1.264476943,0.084374134,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5,1
"18-12-13_YC008_probe1","18-12-13_YC008",134,9.05,15.36,0,83.775,0.067,0,0.002,6.338,1.212,1.342,1.123,1.914,1.394,48.132,0.219,1.45,0.042836311,0.074400717,0.094586332,0.103957136,0.1369447,0.2,0.299268568,0.14,-0.007961476,0.019386247,-0.006780218,0.01369447,0.123250227,0.068472348,0.137,-7.700015405,6.946589295,-0.388011188,0.230189591,2,3,5,"Go + MF",0,0,0,0,0,2,"GoMF",5,4
"18-12-13_YC008_probe1","18-12-13_YC008",244,43.73,17.2,0,129.321,0.012,0,0.002,5.147,0.748,0.692,1.459,0.885,0.6,81.585,0.061,3.928,0.035441915,0.058248135,0.07551057,0.085842147,0.19573289,0.16,0.180588381,0.12,-0.005879072,0.008097203,-0.03168441,0.019573289,0.176159602,0.097866446,0.196,-12.20829001,12.10138251,-0.553368058,0.165131614,2,3,5,"Go + MF",0,0,0,0,0,5,"GoMF",5,1
"18-12-13_YC008_probe1","18-12-13_YC008",42,10.39,16.57,0,79.164,0.035,0,0.003,5.656,1.011,0.995,1.453,1.42,1.033,48.606,0.139,2.391,0.060654254,0.089287211,0.126138391,0.145393002,0.28523,0.26,0.24578122,0.14,-0.014557583,0.013360671,0.018484557,0.028523001,0.25670701,0.142615005,0.285,-16.12095172,6.236215236,-0.842728877,0.190268731,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5,2
"18-12-17_YC009_probe1","18-12-17_YC009",111,48.56,18.17,0.01,188.76,0.009,0,0.001,6.439,1.028,1.068,1.149,1.371,1.039,119.646,0.126,1.451,0.02995897,0.060662565,0.073985519,0.085741405,0.22055879,0.16,0.116088802,0.12,-0.008873005,-0.04344169,-0.028226033,0.022055879,0.198502913,0.110279396,0.221,-8.427018666,9.495680367,-0.781934707,0.094366072,2,3,5,"Go + MF",0,0,0,0,0,2,"GoMF",5,1
"18-12-17_YC009_probe1","18-12-17_YC009",26,17.78,16.05,0.02,126.794,0.02,0,0.002,5.487,0.953,0.932,1.544,1.281,0.929,78.803,0.117,2.632,0.05,0.038283316,0.05,0.05,0.44648543,0.1,0.07,0.1,0.006009244,-0.029127583,0,0.044648543,0.401836887,0.223242715,0.446,-15.28160373,9.188165464,-0.581699681,0.491978769,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5,1
"18-12-17_YC009_probe1","18-12-17_YC009",280,17.83,20.44,0,72.919,0.038,0,0.003,6.638,0.99,0.99,1.001,1.336,0.989,51.314,0.124,1.598,0.029987439,0.069460736,0.061121143,0.075524318,0.29640433,0.16,0.182000075,0.12,-0.014191455,-0.002006771,-0.02738462,0.029640433,0.266763899,0.148202166,0.296,-8.223308064,10.42710805,-0.897667697,0.130583153,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5,1
"18-12-17_YC009_probe1","18-12-17_YC009",286,13.38,15.55,0,52.695,0.029,0,0.006,5.454,0.823,0.774,1.538,1.009,0.712,33.078,0.077,2.901,0.031946363,0.085520824,0.075080918,0.099792773,0.28686893,0.2,0.122349076,0.14,0.012109936,0.03096137,-0.02361941,0.028686893,0.258182037,0.143434465,0.287,-8.744073967,8.72824736,-1.783011671,0.979555297,2,3,5,"Go + MF",0,0,0,0,0,5,"GoMF",5,2
"18-12-17_YC009_probe1","18-12-17_YC009",364,14.14,21.11,0.05,73.415,0.029,0,0.002,4.677,0.758,0.581,1.948,1.117,0.706,28.202,0.113,4.236,0.119114603,0.150088342,0.175673888,0.2087594,0.32469743,0.4,0.333840157,0.17,-0.058760975,0.027435584,-0.010201671,0.032469743,0.292227691,0.162348717,0.325,-6.550636952,3.683416375,-0.658349997,0.248138457,2,3,5,"Go + MF",0,0,0,0,0,2,"GoMF",5,2
"18-12-17_YC009_probe1","18-12-17_YC009",95,21.32,15.25,0,88.522,0.025,0,0.003,5.618,0.975,0.979,1.355,1.281,0.948,64.521,0.114,3.069,0.033588166,0.056334918,0.050854593,0.059276339,0.38658684,0.13,0.113035289,0.105,-0.03234215,-0.027483113,-0.040737763,0.038658684,0.34792816,0.193293422,0.387,-7.784457049,13.11044587,-1.455300178,0.090363946,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5,1
"18-12-17_YC010_probe1","18-12-17_YC010",272,43.72,14.5,0.01,99.013,0.017,0,0.003,6.647,0.807,0.769,0.922,0.967,0.677,66.127,0.07,1.692,0.05,0.030428965,0.12,0.12,0.47602376,0.1,0.13,0.13,0.023113064,-0.022466963,0,0.047602376,0.428421387,0.238011882,0.476,-16.11153617,6.635347216,-0.86045589,0.075423355,2,3,5,"Go + MF",0,0,0,0,0,5,"GoMF",5,1
"18-12-17_YC010_probe1","18-12-17_YC010",314,28.08,18.44,0,95.498,0.019,0,0.003,6.285,0.961,0.961,1.151,1.25,0.927,64.123,0.109,1.924,0.065,0.064962621,0.195,0.195,0.8878981,0.13,0.13,0.13,0.048694003,-0.06911061,-0.011169211,0.088789809,0.799108279,0.443949044,0.888,-15.97243136,4.560234783,-0.477919822,0.11915506,2,3,5,"Go + MF",1,0,0,0,0,4,"GoMF",5,1
"18-12-17_YC010_probe1","18-12-17_YC010",99,2.68,18.88,0,32.114,0.035,0,0.012,3.373,0.799,0.574,2.469,1.267,0.807,10.109,0.141,3.126,0.056664965,0.115918028,0.106838747,0.156384229,0.3405562,0.3,0.318161558,0.17,-0.0197633,0.03272158,-0.005284125,0.03405562,0.306500584,0.170278102,0.341,-8.403302769,5.77134535,-0.819804357,0.217831975,2,3,5,"Go + MF",0,0,0,0,0,3,"GoMF",5,3
"18-12-18_YC010_probe1","18-12-18_YC010",0,8.08,13.85,0.04,24.14,0.054,0,0.014,5.074,0.822,0.731,1.676,1.048,0.739,12.783,0.087,3.418,0.056122056,0.077854517,0.055336312,0.06746708,0.8101758,0.16,0.230459617,0.13,-0.04130447,0.009579046,0.006831891,0.081017578,0.729158199,0.405087888,0.81,-4.58358814,13.29341919,-2.45342385,0.164495827,2,3,5,"Go + MF",0,0,0,0,0,3,"GoMF",5,4
"18-12-18_YC010_probe1","18-12-18_YC010",2,3.63,15.27,0,122.935,0.024,0,0.002,4.019,1.174,1.3,2.116,1.972,1.363,57.447,0.238,3.146,0.096636613,0.252821477,0.217002325,0.265553212,0.35937855,0.56,0.490452147,0.27,-0.037675206,0.014236281,0.014086878,0.035937855,0.323440692,0.179689273,0.359,-5.559488889,3.674875313,-0.799351662,0.228580409,2,3,5,"Go + MF",0,0,0,0,0,2,"GoMF",5,3
"18-12-18_YC010_probe1","18-12-18_YC010",34,43.84,14.01,0,98.682,0.015,0,0.003,6.742,0.879,0.866,0.921,1.078,0.782,69.975,0.083,1.591,0.045142715,0.089471971,0.062865207,0.071171287,0.63301957,0.17,0.211510492,0.1,-0.03201372,0.015717844,-0.025630879,0.063301957,0.56971761,0.316509783,0.633,-7.419619767,12.64582281,-1.840553625,0.150531468,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5,1
"19-01-16_YC011_probe1","19-01-16_YC011",154,36.18,20.82,0,170.991,0.021,0,0.001,6.548,0.977,0.934,0.946,1.357,1,120.929,0.131,1.331,0.05,0.020967043,0.05,0.05,0.3998735,0.1,0.07,0.13,0.030167269,-0.04548991,0,0.03998735,0.359886146,0.199936748,0.4,-23.02633524,8.263338354,-1.528285228,0.049890066,2,3,5,"Go + MF",0,0,0,0,0,2,"GoMF",5,1
"19-01-23_YC012_probe1","19-01-23_YC012",246,41.79,15.84,0,114.454,0.017,0,0.002,6.361,0.934,0.929,0.975,1.187,0.877,85.548,0.099,2.023,0.05,0.025873692,0.05,0.05,0.5430907,0.1,0.05,0.1,0.026071563,0.023792962,0,0.05430907,0.488781631,0.271545351,0.543,-23.17773302,9.063050559,-1.151576921,-2.053060396,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5,1
"19-01-23_YC012_probe1","19-01-23_YC012",824,33.53,14.16,0,133.044,0.012,0,0.002,5.798,0.852,0.8,1.365,1.067,0.762,76.639,0.085,2.301,0.05,0.055807153,0.05,0.05,0.87198406,0.1,0.07,0.1,0.03692861,-0.06138168,0,0.087198406,0.784785658,0.435992032,0.872,-17.76245043,6.89458048,0,1.355391193,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5,1
"19-01-23_YC012_probe1","19-01-23_YC012",928,5.32,14.08,0,69.037,0.048,0,0.003,4.841,1.142,1.21,1.818,1.718,1.25,44.337,0.185,3.118,0.022859248,0.038231989,0.07021447,0.081493101,0.16469446,0.13,0.094828799,0.1,-0.010590141,-0.02041982,-0.084321318,0.016469446,0.148225012,0.082347229,0.165,-9.048590835,10.87135004,-0.730964909,-1.401089673,2,3,5,"Go + MF",0,0,0,1,0,4,"GoMF",5,3
"19-01-24_YC012_probe1","19-01-24_YC012",168,10.54,16.41,0.01,94.842,0.028,0,0.002,4.307,1.085,1.128,2.212,1.552,1.146,66.162,0.157,4.552,0.041991643,0.086209068,0.069841572,0.096449277,0.46081164,0.2,0.097468371,0.1,-0.061332203,-0.037385702,0.008102739,0.046081164,0.41473048,0.230405822,0.461,-10.62556048,9.620243423,-2.292831578,-3.582577563,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5,3
"19-01-24_YC012_probe1","19-01-24_YC012",304,4.42,20.15,0,28.631,0.095,0,0.008,5.123,0.868,0.802,1.651,1.133,0.806,15.957,0.098,3.508,0.028702713,0.045098656,0.065340524,0.074214507,0.26728848,0.13,0.1371767,0.095,-0.011110275,-0.012194138,-0.016084554,0.026728848,0.240559629,0.133644238,0.267,-9.083352258,11.81189734,-0.935816532,0.103767023,2,3,5,"Go + MF",0,0,0,0,0,3,"GoMF",5,4
"19-01-24_YC012_probe1","19-01-24_YC012",547,47.84,18.08,0,190.436,0.008,0,0.002,5.303,0.806,0.75,1.53,0.985,0.692,100.634,0.074,2.94,0.07,0.054963854,0.039081838,0.080914418,0.6117199,0.14,0.1,0.13,0.02926599,-0.19914667,-0.013829291,0.061171991,0.550547916,0.305859953,0.612,-15.7828491,7.841522464,-1.285873781,1.16251727,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5,1
"19-01-24_YC012_probe1","19-01-24_YC012",558,18.99,20.65,0,121.251,0.014,0,0.002,4.66,0.82,0.747,2.03,1.037,0.722,65.956,0.084,3.594,0.042885429,0.057033619,0.078245767,0.090803504,0.388539,0.16,0.100309303,0.13,-0.010143808,-0.10128369,-0.014092691,0.038853899,0.349685088,0.194269493,0.389,-10.07006429,10.00066586,-1.708476307,-1.743187324,2,3,5,"Go + MF",0,0,0,0,0,5,"GoMF",5,2
"19-01-24_YC012_probe1","19-01-24_YC012",898,8.59,12.66,0.03,63.593,0.029,0,0.004,4.378,0.895,0.847,1.96,1.17,0.84,39.041,0.102,4.113,0.03,0.02418872,0.03,0.03,0.8411637,0.06,0.04,0.1,0.040705036,-0.04865929,0,0.084116369,0.757047325,0.420581847,0.841,-34.77503955,11.49748294,-4.04824113,1.098826273,2,3,5,"Go + MF",0,0,0,0,0,5,"GoMF",5,2
"19-01-24_YC013_probe1","19-01-24_YC013",651,4.29,59.83,0,216.902,0.162,0,0.002,4.708,1.696,1.979,1.128,4.339,2.419,28.328,0.683,0.942,0.086839166,0.172209189,0.115940818,0.136535121,0.31724057,0.34,0.384559854,0.13,-0.020566205,0.08928916,0.003454883,0.031724057,0.285516509,0.158620283,0.317,-7.510221425,4.516368623,-0.582633091,0.241370711,2,3,5,"Go + MF",0,0,0,0,0,2,"GoMF",5,4
"19-08-14_YC015_probe1","19-08-14_YC015",351,24.33,17.05,0.02,174.779,0.024,0,0.001,6.022,1.09,1.138,1.159,1.58,1.179,127.191,0.163,1.721,0.035705846,0.092549718,0.080987729,0.116730848,0.23764122,0.23,0.237811548,0.155,-0.01266416,0.02066118,-0.000534618,0.023764122,0.213877094,0.118820608,0.238,-8.317604815,6.916095313,-0.704481845,0.182980478,2,3,5,"Go + MF",0,0,0,0,0,2,"GoMF",5,1
"19-08-14_YC015_probe2","19-08-14_YC015",452,16.47,14.62,0,100.529,0.036,0,0.002,6.112,0.99,0.976,1.191,1.366,1,65.465,0.131,2.102,0.025538302,0.068306698,0.072001148,0.090725092,0.313979,0.17,0.155374531,0.1,-0.022442734,-0.024055073,0.017468482,0.0313979,0.2825811,0.1569895,0.314,-9.982101376,10.47959119,-1.081755345,-1.061077219,2,3,5,"Go + MF",0,0,0,0,0,4,"GoMF",5,1
