"Sample","SampleP","Unit","MFRBlockHz","MeanAmpBlock","ACGViolationRatio","tf_MIFRBlockHz","tf_MedIsi","tf_ModeIsi","tf_Perc5Isi","tf_Entropy","tf_CV2Mean","tf_CV2Median","tf_CV","tf_Ir","tf_Lv","tf_LvR","tf_Si","tf_skw","wf_RiseTime","wf_PosDecayTime","wf_FallTime","wf_NegDecayTime","wf_MaxAmpNorm","wf_Duration","wf_PosHwDuration","wf_NegHwDuration","wf_Onset","wf_End","wf_Crossing","wf_Pk10","wf_Pk90","wf_Pk50","wf_PkTrRatio","wf_DepolarizationSlope","wf_RepolarizationSlope","wf_RecoverySlope","wf_EndSlopeTau","Cluster_x","Cluster_y","SmallCluster","SmallClusterName","RespPk","RespGo","RespGr","RespMF","RespMLI","ClusterACG","Cluster","ClusterNo","NewCluster"
"19-08-14_YC016_probe2","19-08-14_YC016",166,18.53,14.34,0,32.562,0.042,0,0.011,6.469,0.631,0.557,0.837,0.71,0.44,17.111,0.041,2.171,0.07,0.07628456,0.07,0.140327796,0.9745377,0.14,0.1,0.07,0.047079604,-0.15405428,-0.003801684,0.097453767,0.877083904,0.487268835,0.975,-17.3115078,14.03201431,-3.082664558,-5.820937672,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,1
"19-08-14_YC016_probe2","19-08-14_YC016",171,5.45,25.96,0,16.515,0.123,0,0.016,6.651,0.795,0.748,0.984,0.963,0.678,9.823,0.071,1.534,0.070340748,0.147563272,0.079551442,0.103118423,0.7551732,0.27,0.316247976,0.27,-0.035883527,0.025120098,0.039396915,0.075517321,0.679655886,0.377586603,0.755,-2.779938126,9.683496179,-2.135361498,0.163592779,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,2
"19-08-14_YC016_probe2","19-08-14_YC016",173,21.69,12.1,0.01,37.568,0.036,0,0.01,6.379,0.672,0.603,0.89,0.771,0.497,21.344,0.048,2.185,0.035619261,0.078532565,0.066887006,0.103780696,0.34081835,0.2,0.188868676,0.1,-0.014756194,0.012433002,-0.015933463,0.034081835,0.306736511,0.170409173,0.341,-12.78426067,9.034529508,-0.872163404,0.1481741,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,5
"19-08-14_YC016_probe2","19-08-14_YC016",178,11.89,15.22,0,30.878,0.049,0,0.011,5.982,0.742,0.671,1.17,0.888,0.603,17.299,0.063,2.563,0.05,0.030062319,0.05,0.103780696,0.35031354,0.1,0.06,0.1,-0.042538684,-0.12488412,0,0.035031354,0.31528219,0.175156772,0.35,-13.78996942,7.823619148,-0.190143069,0.074210469,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,6
"19-08-14_YC016_probe2","19-08-14_YC016",334,10.75,12.45,0.01,20.439,0.071,0,0.016,6.911,0.658,0.608,0.783,0.742,0.47,10.587,0.043,1.352,0.15,0.091037183,0.151839795,0.18637181,0.46900636,0.3,0.1,0.2,0.034563344,-0.14289296,-0.025313915,0.046900636,0.422105724,0.23450318,0.469,-4.99742094,5.664974855,-1.225313321,0.083779346,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,1
"19-08-14_YC016_probe2","19-08-14_YC016",404,35.39,14.48,0.02,65.397,0.021,0,0.006,6.787,0.688,0.639,0.819,0.779,0.504,36.019,0.047,1.573,0.065,0.047658941,0.042213186,0.078717928,0.8219503,0.13,0.1,0.24,0.068275504,-0.08012078,-0.008749826,0.082195032,0.739755285,0.410975158,0.822,-17.93702732,2.369460398,-0.271728332,0.135472869,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3,3
"19-08-14_YC016_probe2","19-08-14_YC016",417,20.57,14.23,0,31.951,0.04,0,0.012,6.833,0.527,0.463,0.678,0.569,0.311,13.015,0.027,1.474,0.05,0.028620425,0.05,0.078717928,0.5098695,0.1,0.05,0.06,0.025874684,-0.11879695,-7.11e-15,0.050986952,0.458882564,0.254934758,0.51,-18.65134896,10.39165507,-1.544538568,0.604419286,1,NA,1,"Purkinke",0,0,0,0,0,1,"MLI",3,1
"19-08-14_YC016_probe2","19-08-14_YC016",427,7.93,14.1,0.02,21.026,0.078,0,0.015,6.543,0.7,0.632,0.988,0.811,0.536,10.489,0.052,1.597,0.101253707,0.125921053,0.116179121,0.136723322,0.3322158,0.3,0.226718252,0.13,-0.009799271,0.031243987,0.036733329,0.033221579,0.298994207,0.166107893,0.332,-6.766182797,5.950451248,-1.161452445,-0.552064302,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,2
"19-08-14_YC016_probe2","19-08-14_YC016",511,8.33,11.99,0.01,40.838,0.044,0,0.008,5.514,0.769,0.705,1.466,0.935,0.648,19.15,0.069,2.363,0.083780852,0.281903334,0.146773992,0.257150799,0.2850442,0.6,0.635727433,0.465642624,-0.38309562,0.02069934,0.10619944,0.028504419,0.256539774,0.142522097,0.285,-1.200537322,3.789561762,-0.669394582,0.311908623,2,1,3,"Potentially MLI",0,0,0,0,0,4,"MLI",3,6
"19-08-14_YC016_probe2","19-08-14_YC016",553,31.98,12.93,0.03,82.809,0.02,0,0.004,6.052,0.796,0.749,1.097,0.962,0.67,55.631,0.07,2.671,0.1,0.036681272,0.102548549,0.134270453,0.14010699,0.2,0.1,0.23,-0.022545746,-0.09495307,0.02733056,0.014010699,0.126096292,0.070053495,0.14,-6.037659335,5.684839163,0,1.67969153,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3,3
"19-08-14_YC016_probe2","19-08-14_YC016",586,5.03,14.23,0,14.345,0.143,0,0.017,6.867,0.93,0.932,0.89,1.181,0.869,11.231,0.098,1.339,0.077779154,0.12022119,0.142278225,0.182663181,0.34204516,0.33,0.340377766,0.259042761,-0.26669636,0.001646887,-0.014760357,0.034204516,0.307840642,0.171022579,0.342,-3.83536108,5.229334879,-0.746040841,1.307782126,2,1,3,"Potentially MLI",0,0,0,0,0,4,"MLI",3,2
"19-08-14_YC016_probe2","19-08-14_YC016",846,8.92,12.37,0,28.33,0.075,0,0.008,6.462,0.754,0.696,1.056,0.899,0.611,15.704,0.063,1.893,0.042853719,0.065213521,0.099292008,0.117945381,0.2768228,0.2,0.144446325,0.17,-0.004622611,0.015865931,-0.004164898,0.027682281,0.249140525,0.138411403,0.277,-6.699259631,7.583709781,-0.928920708,-5.171967448,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,1
"19-08-14_YC016_probe2","19-08-14_YC016",881,6.94,11.5,0,16.613,0.092,0,0.019,6.586,0.831,0.805,0.962,1.001,0.71,11.616,0.074,1.732,0.013016592,0.048408727,0.063559649,0.099637122,0.123252906,0.16,0.03996918,0.1,-0.043979943,0.007293457,-0.05092086,0.012325291,0.110927615,0.061626453,0.123,-9.844971429,7.608110706,-0.480389005,-9.940622758,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,2
"19-08-14_YC016_probe2","19-08-14_YC016",884,19.27,20.95,0,59.301,0.042,0,0.003,6.35,0.623,0.485,0.857,0.752,0.485,30.168,0.053,2.035,0.035,0.017031682,0.035,0.099637122,0.30128512,0.07,0.03,0.1,-0.008491471,-0.026129056,0,0.030128512,0.271156606,0.150642559,0.301,-17.68968652,8.896958783,-0.897667227,0.194950698,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3,5
"19-08-15_YC016_probe1","19-08-15_YC016",530,21.7,19.03,0,29.148,0.039,0,0.016,6.887,0.48,0.423,0.577,0.511,0.259,9.708,0.021,1.444,0.08,0.068837786,0.08,0.08,0.81234556,0.16,0.13,0.16,0.049299885,-0.0805636,-0.034047539,0.081234556,0.731111008,0.406172782,0.812,-13.13233778,6.196486166,-0.94453668,0.089902966,1,NA,1,"Purkinke",0,0,0,0,0,1,"MLI",3,1
"19-08-15_YC016_probe1","19-08-15_YC016",72,22.67,16.75,0,38.563,0.035,0,0.01,6.547,0.631,0.568,0.785,0.706,0.437,19.843,0.04,1.945,0.05,0.039520698,0.05,0.05,0.5758263,0.1,0.1,0.1,0.020327458,-0.000566216,0,0.057582629,0.518243659,0.287913144,0.576,-16.32532775,11.72223011,-1.190303808,0.255329378,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,1
"19-08-15_YC016_probe1","19-08-15_YC016",90,23.74,11.75,0,69.121,0.022,0,0.004,5.495,0.811,0.756,1.401,0.995,0.698,42.774,0.076,3.263,0.046497191,0.127001215,0.095736251,0.116878108,0.26996168,0.27,0.237864912,0.13,-0.008152298,0.018078424,0.01221273,0.026996168,0.242965516,0.134980842,0.27,-11.5548853,7.353507732,-0.73090611,-0.595423016,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3,5
"19-08-16_YC014_probe1","19-08-16_YC014",104,12.62,16.97,0.05,23.813,0.057,0,0.015,6.618,0.679,0.606,0.844,0.779,0.507,13.296,0.049,1.793,0.110687766,0.179581027,0.136189128,0.162109654,0.59451723,0.37,0.316560972,0.2,-0.042596504,0.03842646,-0.002161349,0.059451723,0.535065508,0.297258615,0.595,-5.520823392,5.554884401,-1.60506093,0.179805858,2,1,3,"Potentially MLI",0,0,0,0,0,1,"MLI",3,1
"19-08-16_YC014_probe1","19-08-16_YC014",184,14.86,13.13,0,17.648,0.064,0,0.026,5.898,0.411,0.313,0.846,0.442,0.22,4.489,0.019,3.175,0.0641074,0.158966045,0.124055881,0.166957146,0.18101014,0.37,0.267876773,0.16,-0.007828451,0.007846643,0.023904776,0.018101014,0.162909128,0.090505071,0.181,-9.091660693,4.653012712,-0.624243085,-0.60146792,1,NA,1,"Purkinke",0,0,0,0,0,1,"MLI",3,6
"19-08-16_YC014_probe1","19-08-16_YC014",221,11.75,12.21,0,24.698,0.073,0,0.011,5.937,0.691,0.606,1.213,0.815,0.539,13.261,0.055,2.794,0.05897841,0.091990842,0.100241044,0.115023848,0.33269984,0.23,0.14919248,0.1,-0.014924279,0.016851598,0.034020914,0.033269984,0.299429852,0.166349918,0.333,-13.75242479,7.945000923,-1.312904822,0.104556483,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,6
"19-08-16_YC014_probe1","19-08-16_YC014",253,25.01,37.74,0,35.759,0.034,0,0.012,7.08,0.541,0.484,0.597,0.585,0.324,15.129,0.028,1.133,0.063940612,0.159933566,0.11419911,0.150650835,0.31266,0.34,0.29976213,0.2,-0.024293687,0.02187122,0.037355118,0.031266001,0.281394008,0.156330004,0.313,-6.308749155,5.778525185,-0.958716975,-0.421068969,1,NA,1,"Purkinke",0,0,0,0,0,3,"MLI",3,1
"19-08-16_YC014_probe1","19-08-16_YC014",258,15.24,17.42,0.01,25.424,0.046,0,0.016,6.747,0.582,0.518,0.748,0.638,0.373,11.107,0.033,1.462,0.08850793,0.146954509,0.105027061,0.155264154,0.6668548,0.33,0.308465474,0.24,-0.07950489,0.007887925,0.030495308,0.06668548,0.600169319,0.333427399,0.667,-3.55157482,6.611953959,-1.541531702,0.191598719,1,NA,1,"Purkinke",0,0,0,0,0,3,"MLI",3,1
"19-08-16_YC014_probe1","19-08-16_YC014",267,19.25,23.09,0,32.425,0.041,0,0.012,6.839,0.674,0.613,0.75,0.765,0.492,18.599,0.046,1.531,0.08,0.072046658,0.08,0.08,0.19710118,0.16,0.16,0.13,0.026813151,-0.17793262,-0.032681139,0.019710118,0.177391058,0.098550588,0.197,-7.777702287,7.449684669,-0.709116556,0.078353116,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,1
"19-08-16_YC014_probe1","19-08-16_YC014",273,32.62,16.28,0.01,57.583,0.022,0,0.007,6.272,0.505,0.427,0.897,0.548,0.297,19.664,0.026,2.304,0.07,0.053447229,0.039744267,0.08010703,0.22405244,0.14,0.07,0.1,-0.014360243,-0.11634255,-0.032100295,0.022405244,0.2016472,0.112026222,0.224,-11.2985058,5.724984407,-0.791603386,2.418376497,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3,5
"19-08-16_YC014_probe1","19-08-16_YC014",281,33,17.44,0.01,49.737,0.023,0,0.009,6.282,0.615,0.547,0.778,0.684,0.418,23.542,0.038,2.368,0.075349572,0.119514705,0.123338871,0.150781246,0.36070013,0.3,0.21770951,0.23,-0.036535706,0.016560275,0.006382239,0.036070013,0.324630117,0.180350065,0.361,-3.77391844,6.049737315,-1.310727987,-1.047900079,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,5
"19-08-16_YC014_probe1","19-08-16_YC014",283,17.44,13.85,0.01,36.972,0.04,0,0.009,6.325,0.67,0.603,0.978,0.769,0.495,20.198,0.048,2.255,0.040257977,0.079555675,0.094047467,0.133284877,0.28141028,0.23,0.183806334,0.24,-0.000800718,0.05200972,-0.009160705,0.028141028,0.253269249,0.140705138,0.281,-1.828743306,7.050614949,-1.09357949,-1.337112497,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,1
"19-08-16_YC014_probe1","19-08-16_YC014",285,14.7,12.43,0.01,32.725,0.041,0,0.011,5.901,0.75,0.693,1.15,0.882,0.598,19.369,0.06,2.823,0.07,0.050074201,0.07,0.07,0.6748876,0.14,0.07,0.13,0.03806193,0.014685533,-0.001056231,0.06748876,0.607398838,0.337443799,0.675,-16.44707559,11.13639021,-1.389042098,0.303806495,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,4
"19-08-16_YC014_probe1","19-08-16_YC014",286,25.07,13.49,0,48.202,0.029,0,0.007,6.358,0.685,0.626,0.919,0.782,0.506,26.914,0.048,2.162,0.1,0.032274481,0.1,0.1,0.3448316,0.2,0.07,0.16,0.022684926,-0.00938322,0.107645821,0.034483159,0.310348427,0.172415793,0.345,-7.297792133,9.587940069,-1.049893087,0.317780522,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3,5
"19-08-16_YC014_probe1","19-08-16_YC014",323,29.14,14.37,0.03,40.092,0.029,0,0.012,6.784,0.452,0.389,0.611,0.479,0.235,12.808,0.019,1.536,0.085,0.078450519,0.048931167,0.086514914,0.60510963,0.17,0.13,0.14,0.050903067,-0.03717016,0.033775803,0.060510963,0.544598669,0.302554816,0.605,-12.07638267,10.04000285,-1.467499436,3.667274783,1,NA,1,"Purkinke",0,0,0,0,0,3,"MLI",3,1
"19-08-16_YC014_probe1","19-08-16_YC014",389,14.85,18.43,0.01,29.336,0.055,0,0.011,6.986,0.737,0.685,0.753,0.861,0.581,19.608,0.057,1.295,0.048016253,0.071850808,0.042016596,0.04780634,0.72375894,0.13,0.14337321,0.1,-0.04591163,0.018481936,-0.008736025,0.072375894,0.651383042,0.361879468,0.724,-9.031829428,17.27191905,-3.008338046,-1.56633364,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,1
"19-08-16_YC014_probe1","19-08-16_YC014",40,12.43,21.68,0,26.421,0.048,0,0.014,5.873,0.714,0.635,1.191,0.835,0.559,13.037,0.056,2.621,0.045474789,0.081204351,0.067960104,0.077822155,0.55427885,0.17,0.242803438,0.1,-0.023766823,0.031848203,-0.010147983,0.055427885,0.498850965,0.277139425,0.554,-8.580929298,11.35616246,-1.623363045,0.177474905,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,6
"19-08-16_YC014_probe1","19-08-16_YC014",41,20.88,35.39,0,45.598,0.028,0,0.008,5.85,0.687,0.626,1.164,0.789,0.513,22.715,0.049,2.786,0.075722725,0.108149541,0.119174539,0.175132216,0.7085605,0.3,0.274289968,0.27,-0.052945066,0.031524837,0.034097435,0.070856053,0.637704474,0.354280263,0.709,-3.2449111,5.879576268,-1.697792548,0.228451864,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,4
"19-08-16_YC014_probe1","19-08-16_YC014",75,8.72,22.5,0.01,21.171,0.071,0,0.016,6.358,0.841,0.806,1.079,1.019,0.729,13.524,0.076,1.902,0.088928482,0.122301675,0.119459343,0.155579229,0.60922706,0.3,0.284135991,0.2,-0.030324534,0.023619603,-0.018640729,0.060922706,0.548304355,0.304613531,0.609,-5.774516946,6.325680005,-1.84328058,0.179912895,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,1
"19-08-16_YC014_probe1","19-08-16_YC014",87,10.86,25.92,0.01,23.48,0.065,0,0.014,6.711,0.76,0.712,0.881,0.892,0.611,14.512,0.061,1.585,0.089534619,0.132109853,0.109204297,0.147849077,0.64984506,0.3,0.314770793,0.23,-0.034950342,0.029200165,-0.009316389,0.064984506,0.584860557,0.324922532,0.65,-3.70469273,6.885895417,-1.722865252,0.210733276,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,1
"19-08-16_YC014_probe1","19-08-16_YC014",98,6.83,10.91,0.03,16.44,0.082,0,0.022,5.857,0.707,0.639,1.255,0.821,0.542,9.191,0.053,2.71,0.05,0.022927071,0.15,0.15,0.5094683,0.1,0.03,0.14,0.031692736,0.015848873,0,0.050946832,0.458521485,0.254734159,0.509,-21.12268554,6.855382506,-1.986811558,0.058640084,2,1,3,"Potentially MLI",0,0,0,0,0,1,"MLI",3,6
"19-08-16_YC015_probe1","19-08-16_YC015",2,17.3,12.68,0,40.925,0.033,0,0.008,6.209,0.779,0.735,1.095,0.923,0.639,23.745,0.065,2.216,0.05158279,0.104164762,0.07120478,0.083079482,0.61505914,0.2,0.248871777,0.14,-0.004179354,0.001956948,-0.002170196,0.061505914,0.553553224,0.307529569,0.615,-9.180239274,10.10774284,-1.770938207,0.171295593,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3,4
"19-09-30_YC017_probe1","19-09-30_YC017",147,33.04,9.88,0.03,66.231,0.022,0,0.005,6.794,0.747,0.707,0.842,0.866,0.587,40.546,0.057,1.536,0.08,0.029140287,0.077743204,0.11987784,0.17290765,0.16,0.08,0.17,0.016628101,0.014237912,0.01730765,0.017290765,0.155616885,0.086453825,0.173,-9.290566351,5.724031966,-0.132997581,0.12161268,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3,3
"19-09-30_YC017_probe1","19-09-30_YC017",211,34.85,13.02,0.05,88.441,0.017,0,0.004,6.51,0.78,0.741,1.017,0.921,0.638,53.267,0.064,1.812,0.201522549,0.274069647,0.205891005,0.221563304,0.13735744,0.53,0.640028298,0.17,-0.09359286,0.00764881,-0.04436002,0.013735744,0.123621699,0.068678722,0.137,-4.792854834,5.100502283,-0.17318606,0.384914865,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3,3
"19-09-30_YC017_probe1","19-09-30_YC017",370,11.18,29.91,0,12,0.084,0,0.059,6.4,0.248,0.202,0.304,0.252,0.075,1.32,0.006,2.003,0.05,0.037170061,0.05,0.05,0.6245146,0.1,0.05,0.13,0.01974312,-0.23491818,0,0.062451458,0.562063122,0.31225729,0.625,-18.11589061,4.483691808,-0.527583006,1.528472151,1,NA,1,"Purkinke",0,0,0,0,0,2,"MLI",3,6
"19-09-30_YC017_probe1","19-09-30_YC017",376,60,10.59,0.04,67.425,0.022,0,0.005,6.485,0.802,0.763,1.011,0.957,0.672,40.995,0.068,1.759,0.031435322,0.082416386,0.117959823,0.164803557,0.14152542,0.27,0.286375854,0.2,-0.08246146,0.019267704,-0.017536452,0.014152542,0.127372876,0.070762709,0.142,-5.977519157,5.349340381,-0.388887964,0.3081741,2,1,3,"Potentially MLI",0,0,0,0,0,4,"MLI",3,3
"19-09-30_YC017_probe1","19-09-30_YC017",391,9.25,17.97,0.02,29.832,0.053,0,0.01,6.254,0.728,0.664,1.162,0.849,0.571,16.046,0.056,1.944,0.096216206,0.140945615,0.130996633,0.164701065,0.6435117,0.33,0.311699429,0.17,-0.034874145,0.02629277,-0.005770595,0.064351171,0.579160541,0.321755856,0.644,-6.910035123,5.867759756,-1.584714837,0.201016326,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,6
"19-09-30_YC017_probe1","19-09-30_YC017",409,29.61,14.73,0.02,53.538,0.021,0,0.008,5.904,0.493,0.383,1.048,0.546,0.307,16.332,0.028,2.866,0.065,0.049463134,0.065,0.065,0.30491474,0.13,0.07,0.1,0.007797284,-0.11869827,-0.019570666,0.030491474,0.274423268,0.152457371,0.305,-10.57811313,9.493766932,-1.305127714,0.47484646,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,5
"19-09-30_YC017_probe1","19-09-30_YC017",417,6.63,24.06,0,11.58,0.127,0,0.029,7.065,0.608,0.539,0.687,0.676,0.409,5.772,0.037,1.14,0.08059828,0.238727789,0.116197831,0.165684597,0.36916557,0.44,0.451368593,0.16,-0.08736165,0.008582132,0.068049993,0.036916557,0.332249013,0.184582785,0.369,-7.197971145,4.724047598,-0.83655325,-0.357393389,2,1,3,"Potentially MLI",0,0,0,0,0,1,"MLI",3,2
"19-09-30_YC017_probe1","19-09-30_YC017",418,12.47,15.47,0.03,32.68,0.047,0,0.01,6.514,0.654,0.583,1.032,0.742,0.472,14.914,0.044,1.741,0.120939702,0.182965248,0.1610303,0.199126269,0.67733294,0.4,0.334773371,0.17,-0.032830127,0.007236763,-0.052777173,0.067733294,0.609599644,0.338666469,0.677,-6.723060562,5.008231505,-1.776317928,0.188085239,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,1
"19-09-30_YC017_probe1","19-09-30_YC017",441,13.71,13.58,0.02,28.551,0.052,0,0.012,6.798,0.717,0.67,0.854,0.823,0.545,16.912,0.052,1.487,0.086314303,0.164303768,0.094677931,0.113295713,0.5399714,0.3,0.276860243,0.16,-0.18485607,-0.10865031,0.022889748,0.053997141,0.48597427,0.269985706,0.54,-5.762296658,6.267018012,-1.848373071,-0.596576413,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,1
"19-09-30_YC017_probe1","19-09-30_YC017",481,26.29,13.58,0.02,81.851,0.023,0,0.003,6.336,0.878,0.841,1.087,1.109,0.798,56.178,0.091,2.127,0.065,0.06528692,0.065,0.065,0.5074599,0.13,0.1,0.07,0.02356938,-0.08133285,-0.025838023,0.050745988,0.456713891,0.253729939,0.507,-13.16388067,10.59817078,-1.898043351,1.36779954,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3,3
"19-09-30_YC017_probe1","19-09-30_YC017",842,11.13,18.14,0,36.411,0.061,0,0.005,6.688,0.969,0.983,0.96,1.256,0.935,27.505,0.109,1.525,0.036814083,0.090701201,0.121221401,0.157871941,0.19455752,0.27,0.806871116,0.19708136,-0.12701532,0.005616651,-0.020198128,0.019455752,0.175101766,0.097278759,0.195,-3.450987226,6.008020633,-0.082614045,0.602399419,2,1,3,"Potentially MLI",0,0,0,0,0,4,"MLI",3,4
"19-09-30_YC017_probe1","19-09-30_YC017",923,19.2,21.64,0,60.866,0.03,0,0.005,6.169,0.844,0.8,1.167,1.041,0.742,42.658,0.081,2.361,0.10098696,0.160331659,0.110632529,0.182298576,0.6771118,0.37,0.272842951,0.26,-0.0063682,0.000249797,0.03038845,0.06771118,0.609400624,0.338555902,0.677,-4.627262869,5.657077937,-1.902967905,0.165516348,2,3,5,"Go + MF",0,0,0,0,0,5,"MLI",3,4
"19-09-30_YC018_probe1","19-09-30_YC018",103,31.3,14.79,0,83.327,0.02,0,0.003,6.068,0.783,0.714,1.125,0.947,0.658,51.683,0.07,2.557,0.05563989,0.076427892,0.093706583,0.10729872,0.42376712,0.2,0.192567455,0.13,-0.021147417,-0.0237704,-0.007187292,0.042376712,0.381390408,0.21188356,0.424,-9.814614339,8.168556922,-1.548864645,0.12181462,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3,3
"19-09-30_YC018_probe1","19-09-30_YC018",153,6.42,21.73,0.01,10.347,0.106,0,0.047,6.101,0.634,0.567,0.896,0.709,0.442,5.01,0.04,2.46,0.074417687,0.136342617,0.101424816,0.141622188,0.4962253,0.3,0.364396742,0.2,-0.024900153,0.05721284,0.002386263,0.04962253,0.446602768,0.248112649,0.496,-5.409784932,6.106956245,-0.871742786,0.234954556,2,1,3,"Potentially MLI",0,0,0,0,0,1,"MLI",3,2
"19-09-30_YC018_probe1","19-09-30_YC018",156,14.42,15.63,0,34.887,0.043,0,0.009,6.482,0.726,0.66,1.021,0.852,0.573,19.707,0.057,1.966,0.034381525,0.058860953,0.054452552,0.08985652,0.4296833,0.16,0.15777259,0.1,-0.023754714,-0.033920042,-0.039120699,0.04296833,0.386714968,0.214841649,0.43,-7.884710738,11.12060227,-1.787752026,-0.765522508,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,4
"19-09-30_YC018_probe1","19-09-30_YC018",171,3.58,21.22,0,6.102,0.208,1,0.063,6.342,0.672,0.622,0.861,0.759,0.483,3.682,0.045,2.267,0.088762254,0.197712957,0.124690535,0.170731111,0.4648666,0.4,0.36080947,0.17,-0.0351463,0.016266009,0.033695022,0.046486661,0.418379948,0.232433304,0.465,-8.120509294,4.567464845,-1.251503221,0.1777036,2,2,4,"Granule",0,0,0,0,0,2,"MLI",3,2
"19-09-30_YC018_probe1","19-09-30_YC018",270,48.15,10.28,0.04,63.744,0.02,0,0.006,6.547,0.72,0.675,0.901,0.827,0.552,34.254,0.052,1.771,0.04321068,0.12018494,0.112792449,0.150789159,0.22985785,0.3,0.467684853,0.2,-0.15153773,0.10624866,0.008085957,0.022985785,0.206872062,0.114928924,0.23,-4.32416622,5.355370962,-0.445279201,0.507310466,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3,3
"19-09-30_YC018_probe1","19-09-30_YC018",275,30.33,10.3,0.01,50.354,0.027,0,0.007,6.794,0.671,0.616,0.75,0.759,0.486,28.215,0.045,1.541,0.065,0.063091265,0.065,0.065,0.6516065,0.13,0.1,0.1,0.037250347,-0.1040899,0.00879779,0.06516065,0.58644585,0.32580325,0.652,-14.36073089,7.567173808,-0.376056943,0.060424752,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3,3
"19-09-30_YC018_probe1","19-09-30_YC018",481,38.61,10.96,0.01,115.722,0.01,0,0.004,5.977,0.624,0.585,1.048,0.71,0.458,45.199,0.043,2.247,0.188343839,0.257203295,0.187114505,0.226103593,0.16305022,0.57,0.393643909,0.23,-0.10290727,0.005675688,0.002658369,0.016305022,0.146745197,0.08152511,0.163,-4.37649134,3.110875948,-0.337895229,-0.332594901,2,1,3,"Potentially MLI",0,0,0,0,0,4,"MLI",3,3
"19-09-30_YC018_probe1","19-09-30_YC018",504,37.47,12.23,0.04,51.09,0.02,0,0.01,6.166,0.509,0.426,0.709,0.553,0.304,17.831,0.026,2.504,0.038958846,0.104476278,0.117569578,0.167790179,0.17492184,0.3,0.418768362,0.16,-0.10349021,0.052713666,-0.008956279,0.017492184,0.157429656,0.08746092,0.175,-6.308765109,4.942639083,-0.206293473,0.276643164,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,5
"19-09-30_YC018_probe1","19-09-30_YC018",515,24.42,13.32,0,35.481,0.035,0,0.012,7.069,0.505,0.447,0.609,0.541,0.284,13.329,0.024,1.158,0.106073644,0.136856651,0.233615196,0.266691749,0.5287812,0.43,0.355520776,0.27,-0.031201337,0.10978743,-0.003548743,0.052878118,0.475903058,0.264390588,0.529,-6.982204373,3.826394297,-1.129901428,0.275485873,1,NA,1,"Purkinke",0,0,0,0,0,3,"MLI",3,1
"19-09-30_YC018_probe1","19-09-30_YC018",602,6.38,11.35,0.02,20.453,0.077,0,0.015,6.386,0.708,0.654,1.12,0.817,0.542,10.908,0.052,1.698,0.100850316,0.167812769,0.141121081,0.182061939,0.7244757,0.37,0.33577334,0.26,-0.06598275,0.02302501,-0.013033607,0.072447568,0.652028114,0.362237841,0.724,-4.470641349,5.78844332,-1.926364038,0.210004243,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,1
