"Sample","SampleP","Unit","MFRBlockHz","MeanAmpBlock","ACGViolationRatio","tf_MIFRBlockHz","tf_MedIsi","tf_ModeIsi","tf_Perc5Isi","tf_Entropy","tf_CV2Mean","tf_CV2Median","tf_CV","tf_Ir","tf_Lv","tf_LvR","tf_Si","tf_skw","wf_RiseTime","wf_PosDecayTime","wf_FallTime","wf_NegDecayTime","wf_MaxAmpNorm","wf_Duration","wf_PosHwDuration","wf_NegHwDuration","wf_Onset","wf_End","wf_Crossing","wf_Pk10","wf_Pk90","wf_Pk50","wf_PkTrRatio","wf_DepolarizationSlope","wf_RepolarizationSlope","wf_RecoverySlope","wf_EndSlopeTau","Cluster_x","Cluster_y","SmallCluster","SmallClusterName","RespPk","RespGo","RespGr","RespMF","RespMLI","ClusterACG","Cluster","ClusterNo"
"18-12-17_YC009_probe1","18-12-17_YC009",124,13.36,14.08,0,22.131,0.059,0,0.017,5.917,0.71,0.662,1.028,0.82,0.542,12.953,0.052,2.822,0.035,0.020616525,0.105,0.105,0.5279727,0.07,0.03,0.14,0.02626098,-0.020996163,0,0.05279727,0.475175428,0.263986349,0.528,-25.60919871,5.943064378,-0.616935739,0.079639785,2,1,3,"Potentially MLI",0,0,0,0,0,1,"MLI",3
"18-12-17_YC009_probe1","18-12-17_YC009",127,46.67,13.88,0,68.6,0.019,0,0.006,6.635,0.748,0.72,0.828,0.862,0.583,40.489,0.055,1.637,0.065145315,0.138397058,0.124964846,0.161343002,0.32801542,0.33,0.427499627,0.24,-0.08366876,0.1228448,-0.000379179,0.032801542,0.295213875,0.164007708,0.328,-3.72754803,4.980142297,-0.60153706,0.407277358,2,1,3,"Potentially MLI",0,0,0,0,0,4,"MLI",3
"18-12-17_YC009_probe1","18-12-17_YC009",180,19.56,14.49,0,42.09,0.037,0,0.008,6.831,0.822,0.8,0.861,0.983,0.697,28.834,0.071,1.439,0.210091094,0.242893035,0.105108271,0.141021571,0.19583063,0.47,0.508586782,0.2,-0.07732652,0.010178039,-0.02286702,0.019583063,0.176247565,0.097915314,0.196,-4.538286143,7.047615072,-0.263450763,0.30910891,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3
"18-12-17_YC009_probe1","18-12-17_YC009",234,7.75,14.96,0,12.931,0.1,0,0.03,6.871,0.7,0.66,0.74,0.792,0.514,7.705,0.047,1.406,0.135932799,0.218540077,0.13010154,0.170348542,0.5851439,0.43,0.331945632,0.17,-0.028697273,-0.014970619,-0.005582214,0.058514392,0.526629531,0.292571962,0.585,-7.685359707,4.347062689,-1.745239952,0.155597752,2,1,3,"Potentially MLI",0,0,0,0,0,1,"MLI",3
"18-12-17_YC009_probe1","18-12-17_YC009",240,14.15,23.23,0,27.888,0.05,0,0.013,6.677,0.649,0.597,0.867,0.73,0.457,14.163,0.042,1.654,0.133167201,0.161977673,0.213635731,0.253027615,0.55933326,0.46,0.339621911,0.23,-0.076268665,0.06396926,0.009873403,0.055933326,0.503399938,0.279666632,0.559,-6.863523968,3.643738252,-1.274685829,0.233126404,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3
"18-12-17_YC009_probe1","18-12-17_YC009",272,11.83,19.77,0,23.867,0.053,0,0.016,6.463,0.657,0.596,0.941,0.739,0.466,11.657,0.043,1.89,0.138495379,0.172059196,0.252790199,0.303269405,0.73709184,0.5,0.277340861,0.23,-0.04025974,-0.01667823,-0.05365284,0.073709184,0.663382655,0.36854592,0.737,-8.41739223,3.691623398,-2.194981047,0.166888288,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3
"18-12-17_YC009_probe1","18-12-17_YC009",281,40.59,19.21,0,78.795,0.018,0,0.004,6.607,0.636,0.566,0.86,0.716,0.446,39.708,0.041,1.77,0.050575665,0.063355044,0.070763587,0.084017191,0.5951458,0.16,0.106515325,0.12,-0.030396413,0.035756122,-0.013989619,0.059514582,0.535631239,0.297572911,0.595,-10.90772476,11.1796231,-3.522065152,1.628118477,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3
"18-12-17_YC009_probe1","18-12-17_YC009",288,30.63,18.04,0.02,70.237,0.021,0,0.005,6.194,0.68,0.612,1.053,0.782,0.506,37.495,0.049,2.267,0.074387566,0.103832219,0.097612196,0.131552487,0.29737324,0.26,0.190726427,0.1,-0.002246262,-0.08084543,-0.014595201,0.029737324,0.267635912,0.148686618,0.297,-9.121009656,5.844081103,-1.213386594,0.112980581,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3
"18-12-17_YC009_probe1","18-12-17_YC009",290,17.22,18.01,0.01,25.813,0.047,0,0.016,6.82,0.567,0.507,0.678,0.619,0.356,11.248,0.031,1.512,0.134848596,0.20133985,0.184971537,0.224623847,0.61175334,0.46,0.343228597,0.23,-0.03508613,0.001612403,0.011420078,0.061175334,0.55057801,0.305876672,0.612,-6.881073008,4.101616846,-1.491192735,0.194912943,1,NA,1,"Purkinke",0,0,0,0,0,3,"MLI",3
"18-12-17_YC009_probe1","18-12-17_YC009",336,24.12,15.98,0.01,48.84,0.027,0,0.008,6.24,0.631,0.57,0.987,0.707,0.438,21.129,0.04,2.174,0.068467224,0.13143274,0.109612506,0.140806692,0.37540683,0.3,0.395555948,0.2,-0.049035914,0.11187078,0.027054658,0.037540683,0.337866148,0.187703416,0.375,-4.647253865,5.703652593,-0.708166551,0.328208508,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3
"18-12-17_YC009_probe1","18-12-17_YC009",39,28.91,17.65,0.01,79.093,0.021,0,0.004,6.502,0.853,0.833,1.044,1.037,0.744,51.67,0.078,1.791,0.02358838,0.058002524,0.102735093,0.121714074,0.10028896,0.2,0.367953671,0.1,-0.0285153,0.040679418,-0.014937114,0.010028896,0.090260062,0.050144479,0.1,-7.649249123,7.005948401,-0.159436561,0.403365787,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3
"18-12-17_YC009_probe1","18-12-17_YC009",617,41.27,19.54,0,69.258,0.015,0,0.007,5.356,0.581,0.496,1.095,0.649,0.393,25.756,0.036,3.499,0.119100304,0.182472066,0.152680548,0.209357117,0.352405,0.44,0.458244246,0.24,-0.06927692,0.10132324,0.009361167,0.035240501,0.31716451,0.176202506,0.352,-4.980274696,3.669877041,-0.559578704,0.356985633,2,4,6,"Unknown",0,0,0,0,0,3,"MLI",3
"18-12-17_YC009_probe1","18-12-17_YC009",65,7.01,19.55,0,27.896,0.108,0,0.008,6.815,0.86,0.819,0.925,1.082,0.775,18.11,0.088,1.315,0.05,0.03722415,0.05,0.05,0.8326352,0.1,0.1,0.1,0.029717185,-0.028540235,0,0.083263522,0.749371701,0.416317612,0.833,-24.7603337,7.912123224,-0.890544604,0.054189159,2,1,3,"Potentially MLI",0,0,0,0,0,4,"MLI",3
"18-12-17_YC010_probe1","18-12-17_YC010",102,12.1,14.57,0.01,12.55,0.079,0,0.055,6.538,0.227,0.193,0.338,0.231,0.062,1.138,0.005,1.744,0.051019425,0.095944292,0.056112097,0.064061467,0.8883036,0.17,0.247195415,0.1,-0.04622768,-0.02109375,-0.028510407,0.088830358,0.79947322,0.444151789,0.888,-7.297537462,14.60082646,-2.490828698,0.169624292,1,NA,1,"Purkinke",0,0,0,0,0,1,"MLI",3
"18-12-17_YC010_probe1","18-12-17_YC010",191,10.25,32.76,0,18.512,0.085,0,0.017,6.675,0.521,0.424,0.727,0.574,0.327,7.921,0.029,1.708,0.05,0.036904874,0.12,0.12,0.53933644,0.1,0.1,0.13,0.0733814,-0.15554884,0,0.053933644,0.485402799,0.269668221,0.539,-15.77088235,6.831755077,-0.138966768,1.179680091,1,NA,1,"Purkinke",0,0,0,0,0,3,"MLI",3
"18-12-17_YC010_probe1","18-12-17_YC010",2,10.27,20.7,0,13.921,0.073,0,0.041,5.912,0.377,0.293,0.781,0.399,0.183,2.784,0.015,2.937,0.05,0.024556272,0.12,0.12,0.48568884,0.1,0.07,0.1,0.026074387,0.019712083,0,0.048568884,0.437119952,0.242844418,0.486,-20.08239677,7.454402382,-0.262646633,0.067365606,1,NA,1,"Purkinke",0,0,0,0,0,1,"MLI",3
"18-12-17_YC010_probe1","18-12-17_YC010",50,10.07,9.58,0,11.603,0.087,0,0.047,6.379,0.552,0.487,0.672,0.602,0.346,4.604,0.03,1.838,0.115,0.11178358,0.069460645,0.103760401,0.38014057,0.23,0.13,0.1,0.019890131,-0.001698626,0.019731767,0.038014057,0.342126516,0.190070286,0.38,-6.342470217,7.785045781,-0.14191413,0.622368265,1,NA,1,"Purkinke",0,0,0,0,0,1,"MLI",3
"18-12-17_YC010_probe1","18-12-17_YC010",97,4.29,30.37,0,5.69,0.197,1,0.085,6.88,0.525,0.465,0.575,0.565,0.306,2.491,0.026,1.431,0.078156291,0.192670312,0.091241716,0.111040699,0.45408323,0.33,0.39710458,0.14,-0.014203819,0.027205369,0.108458723,0.045408323,0.408674911,0.227041617,0.454,-5.285814163,8.579756322,-0.987747425,0.209792531,1,NA,1,"Purkinke",0,0,0,0,0,2,"MLI",3
"18-12-18_YC010_probe1","18-12-18_YC010",174,14.72,14.79,0,18.844,0.053,0,0.032,6.232,0.457,0.382,0.634,0.487,0.248,5.435,0.021,2.278,0.127180922,0.228085055,0.123041102,0.177690589,0.8250561,0.44,0.330248137,0.34,-0.089074016,0.016340917,0.081522086,0.082505608,0.742550468,0.412528038,0.825,-0.956711479,5.203760099,-2.517264769,0.152492531,1,NA,1,"Purkinke",0,0,0,0,0,1,"MLI",3
"18-12-18_YC010_probe1","18-12-18_YC010",79,6.13,17.6,0,9.246,0.121,0,0.048,6.58,0.57,0.508,0.739,0.622,0.36,4.091,0.031,1.744,0.05,0.053116788,0.05,0.05,0.7863814,0.1,0.1,0.1,0.008100923,-0.04648163,0,0.078638142,0.707743281,0.393190712,0.786,-16.65929161,8.363501072,-1.006027547,0.059280162,1,NA,1,"Purkinke",0,0,0,0,0,1,"MLI",3
"19-01-16_YC011_probe1","19-01-16_YC011",55,9.64,18.27,0,27.687,0.063,0,0.01,6.139,0.805,0.751,1.156,0.975,0.683,17.848,0.072,2.539,0.05,0.056898595,0.05,0.05,0.71586365,0.1,0.07,0.1,0.03827653,-0.007015333,0,0.071586365,0.644277281,0.357931823,0.716,-14.96930197,9.52524672,-1.111732297,-1.615556883,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3
"19-01-23_YC013_probe1","19-01-23_YC013",21,19.34,17.18,0,25.326,0.044,0,0.019,7.03,0.483,0.431,0.545,0.513,0.258,8.762,0.021,1.217,0.065,0.045486945,0.042129292,0.080812471,0.7838624,0.13,0.1,0.17,-0.001638493,-0.07660092,-0.007133204,0.078386241,0.705476171,0.391931206,0.784,-17.46883772,3.955107236,-1.062339359,0.077058701,1,NA,1,"Purkinke",0,0,0,0,0,1,"MLI",3
"19-01-23_YC013_probe1","19-01-23_YC013",336,5.66,33.4,0.01,10.877,0.112,0,0.037,6.303,0.675,0.608,0.975,0.768,0.496,5.812,0.046,2.169,0.065541333,0.092353738,0.131203323,0.186523351,0.29162857,0.3,0.406171419,0.2,-0.111365825,0.12211079,-0.014962563,0.029162857,0.262465712,0.145814285,0.292,-5.800985362,5.161087151,-0.367467349,0.36107439,2,1,3,"Potentially MLI",0,0,0,0,0,1,"MLI",3
"19-01-23_YC013_probe1","19-01-23_YC013",44,9.82,22.31,0,23.635,0.056,0,0.016,5.79,0.752,0.689,1.224,0.888,0.606,13.077,0.061,2.802,0.1,0.084345211,0.067834617,0.108571115,0.8913896,0.2,0.14,0.2,0.022376873,-0.07671819,-0.007845374,0.089138961,0.802250648,0.445694804,0.891,-11.54444938,3.105611683,0,0.161744062,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3
"19-01-24_YC012_probe1","19-01-24_YC012",554,18.6,32.85,0,39.53,0.043,0,0.008,6.669,0.722,0.641,0.79,0.86,0.576,25.903,0.06,1.783,0.046686419,0.081956119,0.119652497,0.140455996,0.21452884,0.24,0.118080659,0.1,-0.013791821,0.002814369,-0.02036443,0.021452884,0.193075959,0.107264422,0.215,-7.94056277,6.694556837,-0.957252851,-1.210917699,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3
"19-01-24_YC013_probe1","19-01-24_YC013",38,8.4,44.18,0.03,13.941,0.084,0,0.031,6.745,0.635,0.568,0.79,0.714,0.446,7.007,0.041,1.612,0.098291224,0.134152776,0.139504408,0.160374949,0.34363148,0.33,0.380065246,0.17,-0.034900907,0.054390777,-0.013993967,0.034363148,0.309268329,0.171815738,0.344,-6.680162996,4.56046361,-0.59718956,0.282380668,2,1,3,"Potentially MLI",0,0,0,0,0,1,"MLI",3
"19-01-24_YC013_probe1","19-01-24_YC013",51,14.01,11.95,0.03,17.441,0.078,0,0.021,6.931,0.723,0.676,0.758,0.83,0.552,10.998,0.052,1.333,0.106837241,0.1541657,0.115451416,0.164748304,0.89471453,0.34,0.277723309,0.36,-0.07926948,-0.026652357,-0.003476592,0.089471453,0.805243081,0.447357267,0.895,-3.226362655,6.76661097,-2.729321273,0.161650517,2,1,3,"Potentially MLI",0,0,0,0,0,1,"MLI",3
"19-01-24_YC013_probe1","19-01-24_YC013",71,19.05,10.81,0.01,23.422,0.046,0,0.023,7.05,0.512,0.46,0.516,0.546,0.287,8.651,0.024,1.218,0.086610125,0.118762442,0.13936351,0.191087803,0.4607286,0.34,0.387389103,0.24,-0.008107257,0.12931797,0.020590849,0.046072859,0.414655727,0.230364293,0.461,-5.13588934,5.112669415,-0.565177397,0.250800574,1,NA,1,"Purkinke",0,0,0,0,0,1,"MLI",3
"19-08-14_YC015_probe1","19-08-14_YC015",23,28.67,15.98,0,40.606,0.028,0,0.011,6.833,0.471,0.41,0.645,0.5,0.251,12.823,0.021,1.525,0.106775153,0.208098733,0.081842755,0.096439427,0.41525736,0.33,0.421570994,0.14,-0.025574392,0.01325871,0.072110575,0.041525736,0.373731628,0.207628682,0.415,-10.9403466,9.491726175,-1.013615332,0.196426029,1,NA,1,"Purkinke",0,0,0,0,0,3,"MLI",3
"19-08-14_YC015_probe1","19-08-14_YC015",27,16.46,11.85,0.02,27.148,0.045,0,0.015,6.754,0.603,0.551,0.76,0.663,0.395,12.622,0.035,1.579,0.070940734,0.112858391,0.085318009,0.098135647,0.5869992,0.23,0.31476682,0.14,-0.029616792,0.022776453,0.012677261,0.058699918,0.52829926,0.293499589,0.587,-7.458631083,8.123868793,-1.517157174,0.20382139,1,NA,1,"Purkinke",0,0,0,0,0,3,"MLI",3
"19-08-14_YC015_probe1","19-08-14_YC015",53,12.4,11.98,0.01,33.171,0.042,0,0.01,6.013,0.7,0.637,1.221,0.805,0.527,16.717,0.051,2.446,0.082679715,0.164523731,0.096252858,0.137359799,0.5891633,0.33,0.310714247,0.17,-0.04403113,-0.01082377,0.065418533,0.05891633,0.530246973,0.294581652,0.589,-7.337956542,6.068529954,-1.773276164,0.169189572,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3
"19-08-14_YC015_probe1","19-08-14_YC015",60,17.96,14.61,0,26.401,0.044,0,0.017,5.887,0.574,0.508,0.802,0.631,0.367,11.741,0.033,3.143,0.034615707,0.04292999,0.047927296,0.078092558,0.56476736,0.13,0.118890614,0.105,-0.018095788,-0.023540312,-0.067926416,0.056476736,0.508290625,0.28238368,0.565,-8.570411968,12.9471827,-1.923117833,0.088977048,2,1,3,"Potentially MLI",0,0,0,0,0,1,"MLI",3
"19-08-14_YC015_probe2","19-08-14_YC015",68,7.96,14.27,0.03,20.355,0.066,0,0.017,5.961,0.835,0.79,1.218,1.015,0.721,12.7,0.076,2.443,0.04101175,0.103926055,0.06701668,0.117427779,0.44792336,0.24,0.284752048,0.18,-0.025013015,0.037664052,-0.001620621,0.044792336,0.403131026,0.223961681,0.448,-6.279779272,8.387877595,-1.265018597,0.203120711,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3
"19-08-14_YC015_probe2","19-08-14_YC015",72,16.09,16.56,0,31.617,0.036,0,0.014,5.394,0.655,0.578,1.272,0.751,0.48,14.376,0.046,3.472,0.058647583,0.095897566,0.080985781,0.120245785,0.6358923,0.23,0.268290351,0.17,-0.047159307,0.09326485,-0.007807335,0.063589227,0.572303045,0.317946136,0.636,-6.60349956,8.757773683,-1.550622555,0.232917295,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3
"19-08-14_YC015_probe2","19-08-14_YC015",73,37.78,13.26,0.01,54.187,0.021,0,0.009,6.428,0.545,0.48,0.719,0.592,0.331,21.052,0.029,2.112,0.055213347,0.081042499,0.075112676,0.107567671,0.6518077,0.2,0.276984695,0.13,-0.034019183,0.09454573,-0.009909647,0.065180773,0.586626953,0.325903863,0.652,-6.366614997,9.929639013,-1.766324347,0.225796637,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3
"19-08-14_YC015_probe2","19-08-14_YC015",129,30.13,10.53,0,43.251,0.029,0,0.009,6.827,0.642,0.564,0.682,0.731,0.46,23.327,0.044,1.527,0.05,0.029907077,0.05,0.05,0.4335113,0.1,0.05,0.06,0.08351346,-0.21383372,0,0.043351129,0.390160158,0.216755643,0.434,-17.23854894,8.572505553,-1.564100577,-6.237828005,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3
"19-08-14_YC015_probe1","19-08-14_YC015",133,9.25,13.09,0,32.053,0.043,0,0.011,5.67,0.741,0.657,1.468,0.887,0.606,15.374,0.063,2.551,0.108314169,0.162500202,0.08518849,0.109878077,0.8499569,0.3,0.428739555,0.2,-0.045105275,0.24124198,0.013796644,0.084995693,0.764961237,0.424978465,0.85,-4.824437381,7.194369728,-1.852846522,0.349519062,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3
"19-08-14_YC015_probe2","19-08-14_YC015",190,10.52,12.68,0,12.944,0.078,0,0.046,5.796,0.426,0.347,0.719,0.453,0.22,3.368,0.018,3.367,0.05,0.030157345,0.05,0.05,0.6489619,0.1,0.1,0.14,0.035695627,0.020808717,0,0.06489619,0.584065711,0.324480951,0.649,-22.44910598,4.944948939,-0.145044791,0.096849266,1,NA,1,"Purkinke",0,0,0,0,0,1,"MLI",3
"19-08-14_YC015_probe2","19-08-14_YC015",281,17.04,22.62,0,49.488,0.037,0,0.006,6.252,0.867,0.839,1.075,1.075,0.775,34.759,0.085,2.199,0.065,0.059800472,0.035270967,0.066198112,0.9059401,0.13,0.13,0.06,0.06891756,-0.13543977,-0.000582221,0.090594012,0.815346104,0.452970058,0.906,-18.7476767,8.472630294,-1.008187916,-9.943541725,2,3,5,"Go + MF",0,0,0,0,0,5,"MLI",3
"19-08-14_YC015_probe1","19-08-14_YC015",313,15.47,20.33,0,32.723,0.045,0,0.01,6.784,0.586,0.517,0.873,0.647,0.383,13.634,0.034,1.472,0.109357664,0.150446974,0.164178544,0.228686227,0.8423057,0.4,0.312719186,0.27,-0.08747917,0.024313733,-0.021840647,0.084230572,0.758075148,0.42115286,0.842,-5.837411709,5.462755733,-2.062120193,0.203484814,1,NA,1,"Purkinke",0,0,0,0,0,3,"MLI",3
"19-08-14_YC015_probe1","19-08-14_YC015",363,20.63,13.84,0.03,39.257,0.039,0,0.008,6.66,0.56,0.467,0.775,0.624,0.369,18.195,0.034,1.682,0.05,0.035158003,0.05,0.05,0.743647,0.1,0.05,0.07,0.020380868,-0.021185512,0,0.074364698,0.669282281,0.37182349,0.744,-23.02569107,10.30963543,-2.013370326,2.896276121,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3
"19-08-14_YC015_probe1","19-08-14_YC015",381,8.24,27.76,0,19.297,0.078,0,0.017,6.601,0.745,0.693,0.959,0.87,0.59,11.322,0.058,1.669,0.08,0.057173643,0.058405248,0.095857817,0.40299466,0.16,0.1,0.13,0.004831128,-0.025823148,-0.021829903,0.040299466,0.362695196,0.201497331,0.403,-11.24582627,7.122430963,-0.745599951,0.065427859,2,1,3,"Potentially MLI",0,0,0,0,0,1,"MLI",3
"19-08-14_YC015_probe2","19-08-14_YC015",439,24.62,20.7,0,51.884,0.025,0,0.009,5.368,0.642,0.541,1.244,0.752,0.476,25.421,0.049,3.892,0.085423994,0.125775465,0.147512914,0.178665426,0.33545244,0.33,0.392621378,0.2,-0.11929067,0.10948426,-0.014765337,0.033545244,0.301907194,0.167726219,0.335,-4.857312945,4.673010918,-0.681828681,0.318919938,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3
"19-08-14_YC015_probe2","19-08-14_YC015",521,28.41,9.48,0.01,37.833,0.029,0,0.013,6.898,0.544,0.488,0.588,0.587,0.324,14.98,0.027,1.416,0.1,0.086153021,0.056216274,0.107554328,0.6645373,0.2,0.13,0.13,0.03842303,0.070552744,0.004663744,0.066453731,0.59808358,0.332268655,0.665,-11.3866131,7.981184085,-0.471322179,-4.460644165,1,NA,1,"Purkinke",0,0,0,0,0,3,"MLI",3
"19-08-14_YC015_probe2","19-08-14_YC015",641,25.71,11.52,0,60.969,0.024,0,0.006,6.078,0.738,0.682,1.121,0.867,0.584,36.503,0.058,2.522,0.05,0.03288367,0.13,0.13,0.4464768,0.1,0.05,0.1,0.011010251,-0.1357783,0,0.044647679,0.401829109,0.223238394,0.446,-16.13310333,7.269973863,-1.064436311,2.298678966,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3
"19-08-14_YC015_probe2","19-08-14_YC015",652,7.3,11.63,0,21.87,0.066,0,0.015,5.803,0.855,0.83,1.317,1.054,0.757,13.752,0.082,2.492,0.040190795,0.087320029,0.09395307,0.127259034,0.31025207,0.23,0.214958563,0.2,-0.066628,-0.07246136,-0.009074768,0.031025207,0.279226863,0.155126035,0.31,-4.953385016,7.230163042,-1.079713655,-1.088514908,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3
"19-08-14_YC015_probe2","19-08-14_YC015",741,12.01,11.22,0,20.331,0.055,0,0.023,5.926,0.63,0.554,1.007,0.709,0.441,9.17,0.041,2.82,0.065,0.057559866,0.13,0.13,0.959011,0.13,0.1,0.1,0.015230374,-0.000746332,-0.003955078,0.095901102,0.863109916,0.479505509,0.959,-18.21444922,6.98591754,-0.352520913,0.069498765,2,1,3,"Potentially MLI",0,0,0,0,0,1,"MLI",3
"19-08-14_YC015_probe1","19-08-14_YC015",846,30.78,14.38,0,61.278,0.028,0,0.005,6.905,0.802,0.749,0.711,0.966,0.679,44.41,0.071,1.275,0.05,0.028498407,0.05,0.05,0.42591262,0.1,0.05,0.06,0.007175931,-0.035388976,0,0.042591262,0.383321357,0.212956309,0.426,-18.10477505,8.295773974,-0.81291212,0.273458017,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3
"19-08-14_YC015_probe1","19-08-14_YC015",848,23.09,10.31,0.01,39.988,0.03,0,0.011,5.65,0.563,0.5,1.038,0.616,0.353,16.834,0.031,3.498,0.032744491,0.062004289,0.057472179,0.087727654,0.41831702,0.16,0.133780126,0.12,-0.009415239,-0.008764477,-0.022345605,0.041831702,0.376485318,0.20915851,0.418,-8.542251805,11.2251086,-1.370978285,0.094442222,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3
"19-08-14_YC015_probe2","19-08-14_YC015",931,16.64,14.65,0.04,39.79,0.04,0,0.008,6.396,0.797,0.744,0.989,0.96,0.672,24.796,0.07,2.063,0.065,0.046311551,0.046594653,0.077973782,0.2616062,0.13,0.07,0.1,0.012371249,0.003940784,-0.030732708,0.026160619,0.235445568,0.130803093,0.262,-12.34268978,8.50848243,-0.64328196,0.246367357,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3
"19-08-14_YC015_probe1","19-08-14_YC015",934,25.14,11.27,0.04,70.648,0.023,0,0.004,6.524,0.825,0.796,1.057,0.993,0.703,44.871,0.073,1.739,0.05,0.036401741,0.25,0.25,0.598757,0.1,0.1,0.2,0.06894524,0.004486172,0,0.059875703,0.538881326,0.299378514,0.599,-17.45616715,3.053792754,-0.081661624,0.132024655,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3
"19-08-14_YC015_probe1","19-08-14_YC015",975,8.2,18.87,0.01,29.14,0.05,0,0.011,5.59,0.844,0.803,1.495,1.045,0.744,17.995,0.081,2.721,0.102920699,0.136655459,0.192806895,0.242129999,0.6816102,0.4,0.310030334,0.23,-0.0715363,0.057886694,0.01440491,0.068161023,0.613449204,0.340805113,0.682,-6.763834082,4.731247196,-1.620177768,0.222707206,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3
"19-08-14_YC016_probe1","19-08-14_YC016",214,11.26,24.49,0,20.118,0.058,0,0.021,6.427,0.625,0.546,0.9,0.702,0.439,8.738,0.04,1.99,0.122456238,0.220933494,0.144010857,0.208323927,0.685912,0.46,0.36498054,0.2,-0.05061282,-0.001829548,0.035071382,0.068591201,0.617320812,0.342956007,0.686,-6.307357141,4.98748961,-1.635488286,0.193538154,2,1,3,"Potentially MLI",0,0,0,0,0,1,"MLI",3
"19-08-14_YC016_probe1","19-08-14_YC016",49,15.68,12.84,0.03,33.631,0.04,0,0.01,6.463,0.688,0.634,0.986,0.785,0.51,17.62,0.048,1.961,0.069429264,0.181100864,0.089353087,0.121205819,0.39025456,0.33,0.331992684,0.1,-0.016460586,0.026095929,0.067443179,0.039025456,0.351229101,0.195127279,0.39,-12.73445848,6.597565108,-1.175206167,0.1481464,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3
"19-08-14_YC016_probe1","19-08-14_YC016",490,34.93,12.53,0.02,71.727,0.017,0,0.006,5.731,0.668,0.59,1.17,0.769,0.495,33.971,0.048,3.005,0.047351527,0.089026923,0.083237537,0.12193491,0.4222312,0.23,0.187667497,0.13,0.0073252,0.021908164,0.021811504,0.04222312,0.380008078,0.211115599,0.422,-11.3982959,7.791606217,-1.478717972,0.12055958,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3
"19-08-14_YC016_probe1","19-08-14_YC016",493,8.4,20.22,0,12.925,0.089,0,0.035,6.374,0.534,0.462,0.795,0.581,0.324,4.971,0.028,2.186,0.040386661,0.060982969,0.066713424,0.095999882,0.49540445,0.17,0.139192743,0.13,-0.02482621,0.009143561,-0.004123445,0.049540445,0.445864007,0.247702226,0.495,-11.96218882,6.850554653,-1.885377292,-0.528010617,1,NA,1,"Purkinke",0,0,0,0,0,1,"MLI",3
"19-08-14_YC016_probe1","19-08-14_YC016",497,13.2,18.28,0,53.875,0.039,0,0.005,6.011,0.871,0.844,1.278,1.089,0.784,37.372,0.087,2.42,0.04491594,0.082027561,0.054935975,0.063771796,0.5330767,0.16,0.136909393,0.1,-0.008983847,0.02631607,-0.004172969,0.05330767,0.479769033,0.266538352,0.533,-10.95797882,14.29089804,-1.868999615,0.099677233,2,3,5,"Go + MF",0,0,0,0,0,5,"MLI",3
"19-08-14_YC016_probe1","19-08-14_YC016",511,38.76,13.57,0.01,92.934,0.015,0,0.004,5.9,0.705,0.638,1.172,0.818,0.54,53.375,0.053,2.757,0.036196154,0.061420433,0.054944805,0.085686529,0.3889973,0.16,0.174940386,0.12,-0.018841026,0.018064676,-0.039625584,0.038899729,0.350097558,0.194498643,0.389,-10.76361516,10.57520807,-1.236435406,0.140099725,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3
"19-08-14_YC016_probe1","19-08-14_YC016",540,18.93,15.44,0,39.836,0.036,0,0.009,6.501,0.692,0.634,0.921,0.792,0.517,22.578,0.049,1.913,0.085,0.076658774,0.085,0.085,0.3436513,0.17,0.1,0.13,-0.018529695,-0.101943366,0.011118932,0.034365129,0.309286165,0.171825647,0.344,-8.54644577,8.128098467,-0.559933496,0.065517951,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3
